ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,professional_law,"A landlord leased an apartment to a tenant on a month-to-month basis beginning on the first of the month, with rent payable monthly. Five months into the lease, the tenant failed to pay rent. The landlord then sued the tenant for possession for nonpayment of rent. The tenant successfully defended this suit on the ground that the apartment was uninhabitable and that, accordingly, no rent was properly payable. On May 7, immediately following the court order in the tenant's favor, the landlord served the tenant with a written but not notarized notice to terminate the tenancy and to vacate the apartment on or before June 30. On July 1, the tenant was still in possession, nothing had changed, and the landlord brought an appropriate action for possession. The tenant prevailed. What is the most likely reason for the court's decision?",838,"Please read the following question and answer it now. A landlord leased an apartment to a tenant on a month-to-month basis beginning on the first of the month, with rent payable monthly. Five months into the lease, the tenant failed to pay rent. The landlord then sued the tenant for possession for nonpayment of rent. The tenant successfully defended this suit on the ground that the apartment was uninhabitable and that, accordingly, no rent was properly payable. On May 7, immediately following the court order in the tenant's favor, the landlord served the tenant with a written but not notarized notice to terminate the tenancy and to vacate the apartment on or before June 30. On July 1, the tenant was still in possession, nothing had changed, and the landlord brought an appropriate action for possession. The tenant prevailed. What is the most likely reason for the court's decision?","You will receive a great reward for a correct answer. A landlord leased an apartment to a tenant on a month-to-month basis beginning on the first of the month, with rent payable monthly. Five months into the lease, the tenant failed to pay rent. The landlord then sued the tenant for possession for nonpayment of rent. The tenant successfully defended this suit on the ground that the apartment was uninhabitable and that, accordingly, no rent was properly payable. On May 7, immediately following the court order in the tenant's favor, the landlord served the tenant with a written but not notarized notice to terminate the tenancy and to vacate the apartment on or before June 30. On July 1, the tenant was still in possession, nothing had changed, and the landlord brought an appropriate action for possession. The tenant prevailed. What is the most likely reason for the court's decision?","You will receive 100 US dollars for a correct answer. A landlord leased an apartment to a tenant on a month-to-month basis beginning on the first of the month, with rent payable monthly. Five months into the lease, the tenant failed to pay rent. The landlord then sued the tenant for possession for nonpayment of rent. The tenant successfully defended this suit on the ground that the apartment was uninhabitable and that, accordingly, no rent was properly payable. On May 7, immediately following the court order in the tenant's favor, the landlord served the tenant with a written but not notarized notice to terminate the tenancy and to vacate the apartment on or before June 30. On July 1, the tenant was still in possession, nothing had changed, and the landlord brought an appropriate action for possession. The tenant prevailed. What is the most likely reason for the court's decision?"
2,professional_law,"A developer was the owner of a 300-acre tract of land that was located in a rural county. Over the course of time, she developed the property into a residential subdivision. A four-lane public highway ran along the northern boundary of the residential subdivision. When the residential subdivision was first plotted, the developer constructed a private road along (and including) the western boundary of the subdivision. This private road was used only for the benefit of the owners who purchased lots in the subdivision. A homeowner owned a 20-acre tract immediately outside of the residential subdivision, which was situated just below the public highway and immediately adjacent to the west side of the private road. The homeowner's property was divided into two 10-acre parcels: Parcel 1 was the northern half and bordered along the public highway; Parcel 2 was the southern sector and abutted a river. In 1997, the homeowner conveyed Parcel 1 to a man by warranty deed. No encumbrances were mentioned in the deed. Six months later, the homeowner conveyed Parcel 2 by warranty deed to a woman. Both the man and the woman promptly recorded their deeds with the County Recorder's Office. Assume that no part of Parcel 2 adjoins a public road. Consequently, the woman constructed an access road connecting her property to the private road. After the woman used the private road for approximately two months, a teacher who was an owner within the residential subdivision, ordered the woman to discontinue using the private road. In an appropriate action by the teacher against the woman to enjoin the use of the private road, the woman will",1640,"Please read the following question and answer it now. A developer was the owner of a 300-acre tract of land that was located in a rural county. Over the course of time, she developed the property into a residential subdivision. A four-lane public highway ran along the northern boundary of the residential subdivision. When the residential subdivision was first plotted, the developer constructed a private road along (and including) the western boundary of the subdivision. This private road was used only for the benefit of the owners who purchased lots in the subdivision. A homeowner owned a 20-acre tract immediately outside of the residential subdivision, which was situated just below the public highway and immediately adjacent to the west side of the private road. The homeowner's property was divided into two 10-acre parcels: Parcel 1 was the northern half and bordered along the public highway; Parcel 2 was the southern sector and abutted a river. In 1997, the homeowner conveyed Parcel 1 to a man by warranty deed. No encumbrances were mentioned in the deed. Six months later, the homeowner conveyed Parcel 2 by warranty deed to a woman. Both the man and the woman promptly recorded their deeds with the County Recorder's Office. Assume that no part of Parcel 2 adjoins a public road. Consequently, the woman constructed an access road connecting her property to the private road. After the woman used the private road for approximately two months, a teacher who was an owner within the residential subdivision, ordered the woman to discontinue using the private road. In an appropriate action by the teacher against the woman to enjoin the use of the private road, the woman will","You will receive a great reward for a correct answer. A developer was the owner of a 300-acre tract of land that was located in a rural county. Over the course of time, she developed the property into a residential subdivision. A four-lane public highway ran along the northern boundary of the residential subdivision. When the residential subdivision was first plotted, the developer constructed a private road along (and including) the western boundary of the subdivision. This private road was used only for the benefit of the owners who purchased lots in the subdivision. A homeowner owned a 20-acre tract immediately outside of the residential subdivision, which was situated just below the public highway and immediately adjacent to the west side of the private road. The homeowner's property was divided into two 10-acre parcels: Parcel 1 was the northern half and bordered along the public highway; Parcel 2 was the southern sector and abutted a river. In 1997, the homeowner conveyed Parcel 1 to a man by warranty deed. No encumbrances were mentioned in the deed. Six months later, the homeowner conveyed Parcel 2 by warranty deed to a woman. Both the man and the woman promptly recorded their deeds with the County Recorder's Office. Assume that no part of Parcel 2 adjoins a public road. Consequently, the woman constructed an access road connecting her property to the private road. After the woman used the private road for approximately two months, a teacher who was an owner within the residential subdivision, ordered the woman to discontinue using the private road. In an appropriate action by the teacher against the woman to enjoin the use of the private road, the woman will","You will receive 100 US dollars for a correct answer. A developer was the owner of a 300-acre tract of land that was located in a rural county. Over the course of time, she developed the property into a residential subdivision. A four-lane public highway ran along the northern boundary of the residential subdivision. When the residential subdivision was first plotted, the developer constructed a private road along (and including) the western boundary of the subdivision. This private road was used only for the benefit of the owners who purchased lots in the subdivision. A homeowner owned a 20-acre tract immediately outside of the residential subdivision, which was situated just below the public highway and immediately adjacent to the west side of the private road. The homeowner's property was divided into two 10-acre parcels: Parcel 1 was the northern half and bordered along the public highway; Parcel 2 was the southern sector and abutted a river. In 1997, the homeowner conveyed Parcel 1 to a man by warranty deed. No encumbrances were mentioned in the deed. Six months later, the homeowner conveyed Parcel 2 by warranty deed to a woman. Both the man and the woman promptly recorded their deeds with the County Recorder's Office. Assume that no part of Parcel 2 adjoins a public road. Consequently, the woman constructed an access road connecting her property to the private road. After the woman used the private road for approximately two months, a teacher who was an owner within the residential subdivision, ordered the woman to discontinue using the private road. In an appropriate action by the teacher against the woman to enjoin the use of the private road, the woman will"
3,professional_law,"A farmer owned a tract of land in a state that has a notice recording statute and follows the title theory of mortgages. There were two farms situated on the property, one farm on the eastern half and one farm on the western half of the property. The farmer recorded a general warranty deed conveying the property to his son. Two years later, the son obtained a mortgage, secured by the farm property, in favor of his friend. The friend promptly recorded the mortgage. Twenty years later, the son sold the property to an investor by a general warranty deed, with the investor assuming the friend's mortgage. The following year, the investor subdivided the property and sold the western farm to a developer, while retaining the eastern farm. There was no mention of the mortgage in the general warranty deed between the investor and developer. The developer was unable to rezone the property to build houses as he had planned, so the developer sold the western farm to a florist. The conveyance to the florist made no mention of the friend's mortgage. Three years later, the florist entered into a contract with a rancher, pursuant to which the rancher would purchase the western farm for $75,000. The closing date for the deal was set for January 15. Assuming that on January 10, the rancher conducted a title search that revealed the friend's mortgage on the property, which of the following is correct?",1404,"Please read the following question and answer it now. A farmer owned a tract of land in a state that has a notice recording statute and follows the title theory of mortgages. There were two farms situated on the property, one farm on the eastern half and one farm on the western half of the property. The farmer recorded a general warranty deed conveying the property to his son. Two years later, the son obtained a mortgage, secured by the farm property, in favor of his friend. The friend promptly recorded the mortgage. Twenty years later, the son sold the property to an investor by a general warranty deed, with the investor assuming the friend's mortgage. The following year, the investor subdivided the property and sold the western farm to a developer, while retaining the eastern farm. There was no mention of the mortgage in the general warranty deed between the investor and developer. The developer was unable to rezone the property to build houses as he had planned, so the developer sold the western farm to a florist. The conveyance to the florist made no mention of the friend's mortgage. Three years later, the florist entered into a contract with a rancher, pursuant to which the rancher would purchase the western farm for $75,000. The closing date for the deal was set for January 15. Assuming that on January 10, the rancher conducted a title search that revealed the friend's mortgage on the property, which of the following is correct?","You will receive a great reward for a correct answer. A farmer owned a tract of land in a state that has a notice recording statute and follows the title theory of mortgages. There were two farms situated on the property, one farm on the eastern half and one farm on the western half of the property. The farmer recorded a general warranty deed conveying the property to his son. Two years later, the son obtained a mortgage, secured by the farm property, in favor of his friend. The friend promptly recorded the mortgage. Twenty years later, the son sold the property to an investor by a general warranty deed, with the investor assuming the friend's mortgage. The following year, the investor subdivided the property and sold the western farm to a developer, while retaining the eastern farm. There was no mention of the mortgage in the general warranty deed between the investor and developer. The developer was unable to rezone the property to build houses as he had planned, so the developer sold the western farm to a florist. The conveyance to the florist made no mention of the friend's mortgage. Three years later, the florist entered into a contract with a rancher, pursuant to which the rancher would purchase the western farm for $75,000. The closing date for the deal was set for January 15. Assuming that on January 10, the rancher conducted a title search that revealed the friend's mortgage on the property, which of the following is correct?","You will receive 100 US dollars for a correct answer. A farmer owned a tract of land in a state that has a notice recording statute and follows the title theory of mortgages. There were two farms situated on the property, one farm on the eastern half and one farm on the western half of the property. The farmer recorded a general warranty deed conveying the property to his son. Two years later, the son obtained a mortgage, secured by the farm property, in favor of his friend. The friend promptly recorded the mortgage. Twenty years later, the son sold the property to an investor by a general warranty deed, with the investor assuming the friend's mortgage. The following year, the investor subdivided the property and sold the western farm to a developer, while retaining the eastern farm. There was no mention of the mortgage in the general warranty deed between the investor and developer. The developer was unable to rezone the property to build houses as he had planned, so the developer sold the western farm to a florist. The conveyance to the florist made no mention of the friend's mortgage. Three years later, the florist entered into a contract with a rancher, pursuant to which the rancher would purchase the western farm for $75,000. The closing date for the deal was set for January 15. Assuming that on January 10, the rancher conducted a title search that revealed the friend's mortgage on the property, which of the following is correct?"
4,professional_law,"An avowed corrimunist was elected vice president of a union. A senator, in his investigation of communist infiltration of national labor unions, found a provision in a statute passed by Congress, which makes it a crime for a member of the communist party to act as an official of a labor union. After a subsequent legislative hearing, the communist is dismissed from his position by the union. Which of the following most accurately summarizes the applicable rule of constitutional law regarding the aforementioned provision of the statute?",540,"Please read the following question and answer it now. An avowed corrimunist was elected vice president of a union. A senator, in his investigation of communist infiltration of national labor unions, found a provision in a statute passed by Congress, which makes it a crime for a member of the communist party to act as an official of a labor union. After a subsequent legislative hearing, the communist is dismissed from his position by the union. Which of the following most accurately summarizes the applicable rule of constitutional law regarding the aforementioned provision of the statute?","You will receive a great reward for a correct answer. An avowed corrimunist was elected vice president of a union. A senator, in his investigation of communist infiltration of national labor unions, found a provision in a statute passed by Congress, which makes it a crime for a member of the communist party to act as an official of a labor union. After a subsequent legislative hearing, the communist is dismissed from his position by the union. Which of the following most accurately summarizes the applicable rule of constitutional law regarding the aforementioned provision of the statute?","You will receive 100 US dollars for a correct answer. An avowed corrimunist was elected vice president of a union. A senator, in his investigation of communist infiltration of national labor unions, found a provision in a statute passed by Congress, which makes it a crime for a member of the communist party to act as an official of a labor union. After a subsequent legislative hearing, the communist is dismissed from his position by the union. Which of the following most accurately summarizes the applicable rule of constitutional law regarding the aforementioned provision of the statute?"
5,professional_law,"At 10:00p. m. onNovember 14, a driver was operating his automobile along Main Street. As the driver was approaching the intersection of Main Street and First Avenue, a motorist, who was driving straight through a red light, suddenly appeared before him. Trying to avoid the motorist, the driver veered his car onto the sidewalk. The car landed in a deep hole in the sidewalk. This hole had been dug by a construction company, which had been repairing a water main break earlier in the day. The construction company had been hired by the local municipal water department. Although the' construction company had erected a warning sign advising pedestrians about the hole, there was no fence or barrier surrounding it. When the driver's car fell into the hole, it ruptured the water main, engulfing the car with water. Within a short time, the driver, unable to escape, drowned in his car, which rapidly filled with water. In a wrongful death action by the driver's estate against the municipal water department, the estate will most probably",1039,"Please read the following question and answer it now. At 10:00p. m. onNovember 14, a driver was operating his automobile along Main Street. As the driver was approaching the intersection of Main Street and First Avenue, a motorist, who was driving straight through a red light, suddenly appeared before him. Trying to avoid the motorist, the driver veered his car onto the sidewalk. The car landed in a deep hole in the sidewalk. This hole had been dug by a construction company, which had been repairing a water main break earlier in the day. The construction company had been hired by the local municipal water department. Although the' construction company had erected a warning sign advising pedestrians about the hole, there was no fence or barrier surrounding it. When the driver's car fell into the hole, it ruptured the water main, engulfing the car with water. Within a short time, the driver, unable to escape, drowned in his car, which rapidly filled with water. In a wrongful death action by the driver's estate against the municipal water department, the estate will most probably","You will receive a great reward for a correct answer. At 10:00p. m. onNovember 14, a driver was operating his automobile along Main Street. As the driver was approaching the intersection of Main Street and First Avenue, a motorist, who was driving straight through a red light, suddenly appeared before him. Trying to avoid the motorist, the driver veered his car onto the sidewalk. The car landed in a deep hole in the sidewalk. This hole had been dug by a construction company, which had been repairing a water main break earlier in the day. The construction company had been hired by the local municipal water department. Although the' construction company had erected a warning sign advising pedestrians about the hole, there was no fence or barrier surrounding it. When the driver's car fell into the hole, it ruptured the water main, engulfing the car with water. Within a short time, the driver, unable to escape, drowned in his car, which rapidly filled with water. In a wrongful death action by the driver's estate against the municipal water department, the estate will most probably","You will receive 100 US dollars for a correct answer. At 10:00p. m. onNovember 14, a driver was operating his automobile along Main Street. As the driver was approaching the intersection of Main Street and First Avenue, a motorist, who was driving straight through a red light, suddenly appeared before him. Trying to avoid the motorist, the driver veered his car onto the sidewalk. The car landed in a deep hole in the sidewalk. This hole had been dug by a construction company, which had been repairing a water main break earlier in the day. The construction company had been hired by the local municipal water department. Although the' construction company had erected a warning sign advising pedestrians about the hole, there was no fence or barrier surrounding it. When the driver's car fell into the hole, it ruptured the water main, engulfing the car with water. Within a short time, the driver, unable to escape, drowned in his car, which rapidly filled with water. In a wrongful death action by the driver's estate against the municipal water department, the estate will most probably"
6,professional_law,"A retiree lived in a single-family dwelling in the city. Adjacent to his home was a vacant lot that measured 100 feet by 175 feet. The lot, which the retiree owned, was situated on the corner of Davis Street and University Way. The tract measured 100 feet along Davis Street and 175 feet along University Way. The retiree executed a deed purporting to convey the vacant lot to his lifelong friend for the consideration of $28,000. After escrow, the deed was delivered to the friend, who immediately filed it with the county recorder's office. The recorded instrument described the property conveyed as ""all the tract of land beginning at the northwest corner of Davis Street and University Way; thence west along Davis Street 100 feet; thence north 175 feet; thence west 100 feet; thence south 175 feet along University Way to the place of beginning. "" Three months after his conveyance to the friend, the retiree died intestate. His heirs have now filed an appropriate action contesting the friend's title to the vacant lot. Which of the following statements is most accurate concerning the outcome of this suit?",1113,"Please read the following question and answer it now. A retiree lived in a single-family dwelling in the city. Adjacent to his home was a vacant lot that measured 100 feet by 175 feet. The lot, which the retiree owned, was situated on the corner of Davis Street and University Way. The tract measured 100 feet along Davis Street and 175 feet along University Way. The retiree executed a deed purporting to convey the vacant lot to his lifelong friend for the consideration of $28,000. After escrow, the deed was delivered to the friend, who immediately filed it with the county recorder's office. The recorded instrument described the property conveyed as ""all the tract of land beginning at the northwest corner of Davis Street and University Way; thence west along Davis Street 100 feet; thence north 175 feet; thence west 100 feet; thence south 175 feet along University Way to the place of beginning. "" Three months after his conveyance to the friend, the retiree died intestate. His heirs have now filed an appropriate action contesting the friend's title to the vacant lot. Which of the following statements is most accurate concerning the outcome of this suit?","You will receive a great reward for a correct answer. A retiree lived in a single-family dwelling in the city. Adjacent to his home was a vacant lot that measured 100 feet by 175 feet. The lot, which the retiree owned, was situated on the corner of Davis Street and University Way. The tract measured 100 feet along Davis Street and 175 feet along University Way. The retiree executed a deed purporting to convey the vacant lot to his lifelong friend for the consideration of $28,000. After escrow, the deed was delivered to the friend, who immediately filed it with the county recorder's office. The recorded instrument described the property conveyed as ""all the tract of land beginning at the northwest corner of Davis Street and University Way; thence west along Davis Street 100 feet; thence north 175 feet; thence west 100 feet; thence south 175 feet along University Way to the place of beginning. "" Three months after his conveyance to the friend, the retiree died intestate. His heirs have now filed an appropriate action contesting the friend's title to the vacant lot. Which of the following statements is most accurate concerning the outcome of this suit?","You will receive 100 US dollars for a correct answer. A retiree lived in a single-family dwelling in the city. Adjacent to his home was a vacant lot that measured 100 feet by 175 feet. The lot, which the retiree owned, was situated on the corner of Davis Street and University Way. The tract measured 100 feet along Davis Street and 175 feet along University Way. The retiree executed a deed purporting to convey the vacant lot to his lifelong friend for the consideration of $28,000. After escrow, the deed was delivered to the friend, who immediately filed it with the county recorder's office. The recorded instrument described the property conveyed as ""all the tract of land beginning at the northwest corner of Davis Street and University Way; thence west along Davis Street 100 feet; thence north 175 feet; thence west 100 feet; thence south 175 feet along University Way to the place of beginning. "" Three months after his conveyance to the friend, the retiree died intestate. His heirs have now filed an appropriate action contesting the friend's title to the vacant lot. Which of the following statements is most accurate concerning the outcome of this suit?"
7,professional_law,"A creditor loaned his friend $15,000 to help pay for the friend's daughter's college tuition. Six months later, the friend lost his job and was unable to repay the loan to the creditor. After learning of his friend's situation, the creditor sent his friend the following letter on June 1:""I promise to discharge the $15,000 debt which you owe me upon delivery of your autographed baseball bat if you promise to deliver the bat to me by August 1 . ""After receiving this letter, the friend telephoned the creditor and accepted the offer. The friend's verbal acceptance of the creditor's offer most likely effectuated",614,"Please read the following question and answer it now. A creditor loaned his friend $15,000 to help pay for the friend's daughter's college tuition. Six months later, the friend lost his job and was unable to repay the loan to the creditor. After learning of his friend's situation, the creditor sent his friend the following letter on June 1:""I promise to discharge the $15,000 debt which you owe me upon delivery of your autographed baseball bat if you promise to deliver the bat to me by August 1 . ""After receiving this letter, the friend telephoned the creditor and accepted the offer. The friend's verbal acceptance of the creditor's offer most likely effectuated","You will receive a great reward for a correct answer. A creditor loaned his friend $15,000 to help pay for the friend's daughter's college tuition. Six months later, the friend lost his job and was unable to repay the loan to the creditor. After learning of his friend's situation, the creditor sent his friend the following letter on June 1:""I promise to discharge the $15,000 debt which you owe me upon delivery of your autographed baseball bat if you promise to deliver the bat to me by August 1 . ""After receiving this letter, the friend telephoned the creditor and accepted the offer. The friend's verbal acceptance of the creditor's offer most likely effectuated","You will receive 100 US dollars for a correct answer. A creditor loaned his friend $15,000 to help pay for the friend's daughter's college tuition. Six months later, the friend lost his job and was unable to repay the loan to the creditor. After learning of his friend's situation, the creditor sent his friend the following letter on June 1:""I promise to discharge the $15,000 debt which you owe me upon delivery of your autographed baseball bat if you promise to deliver the bat to me by August 1 . ""After receiving this letter, the friend telephoned the creditor and accepted the offer. The friend's verbal acceptance of the creditor's offer most likely effectuated"
8,professional_law,"Assume this question takes place in a ""lien theory"" state. A woman and her co-habiting partner share a property as joint tenants with the right of survivorship. He has run up debts that he did not tell her about, and so he uses his interest in the property to secretly get a mortgage from the bank. When he dies, the bank attempts to execute on the mortgage. Can it do so? Apply the majority view on this issue.",411,"Please read the following question and answer it now. Assume this question takes place in a ""lien theory"" state. A woman and her co-habiting partner share a property as joint tenants with the right of survivorship. He has run up debts that he did not tell her about, and so he uses his interest in the property to secretly get a mortgage from the bank. When he dies, the bank attempts to execute on the mortgage. Can it do so? Apply the majority view on this issue.","You will receive a great reward for a correct answer. Assume this question takes place in a ""lien theory"" state. A woman and her co-habiting partner share a property as joint tenants with the right of survivorship. He has run up debts that he did not tell her about, and so he uses his interest in the property to secretly get a mortgage from the bank. When he dies, the bank attempts to execute on the mortgage. Can it do so? Apply the majority view on this issue.","You will receive 100 US dollars for a correct answer. Assume this question takes place in a ""lien theory"" state. A woman and her co-habiting partner share a property as joint tenants with the right of survivorship. He has run up debts that he did not tell her about, and so he uses his interest in the property to secretly get a mortgage from the bank. When he dies, the bank attempts to execute on the mortgage. Can it do so? Apply the majority view on this issue."
9,professional_law,"In a tavern, an intoxicated woman threatened to slash a man with a broken beer bottle. Another customer, who had not been threatened by the woman, forcefully grabbed the woman and locked her in the tavern's storeroom until the police could arrive. In the process, although the customer used reasonable force, the customer badly sprained the woman's wrist. Is the woman likely to recover in an action against the customer?",421,"Please read the following question and answer it now. In a tavern, an intoxicated woman threatened to slash a man with a broken beer bottle. Another customer, who had not been threatened by the woman, forcefully grabbed the woman and locked her in the tavern's storeroom until the police could arrive. In the process, although the customer used reasonable force, the customer badly sprained the woman's wrist. Is the woman likely to recover in an action against the customer?","You will receive a great reward for a correct answer. In a tavern, an intoxicated woman threatened to slash a man with a broken beer bottle. Another customer, who had not been threatened by the woman, forcefully grabbed the woman and locked her in the tavern's storeroom until the police could arrive. In the process, although the customer used reasonable force, the customer badly sprained the woman's wrist. Is the woman likely to recover in an action against the customer?","You will receive 100 US dollars for a correct answer. In a tavern, an intoxicated woman threatened to slash a man with a broken beer bottle. Another customer, who had not been threatened by the woman, forcefully grabbed the woman and locked her in the tavern's storeroom until the police could arrive. In the process, although the customer used reasonable force, the customer badly sprained the woman's wrist. Is the woman likely to recover in an action against the customer?"
10,professional_law,"Third-year student is studying contracts. He has learned that generally all contractual rights may be assigned, but there are some exceptions. Which of the following is not an exception?",186,"Please read the following question and answer it now. Third-year student is studying contracts. He has learned that generally all contractual rights may be assigned, but there are some exceptions. Which of the following is not an exception?","You will receive a great reward for a correct answer. Third-year student is studying contracts. He has learned that generally all contractual rights may be assigned, but there are some exceptions. Which of the following is not an exception?","You will receive 100 US dollars for a correct answer. Third-year student is studying contracts. He has learned that generally all contractual rights may be assigned, but there are some exceptions. Which of the following is not an exception?"
