ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,astronomy,Which of the following countries has sent landers to Venus?,59,Please read the following question and answer it now. Which of the following countries has sent landers to Venus?,You will receive a great reward for a correct answer. Which of the following countries has sent landers to Venus?,You will receive 100 US dollars for a correct answer. Which of the following countries has sent landers to Venus?
2,astronomy,Which statement about an atom is not true:,42,Please read the following question and answer it now. Which statement about an atom is not true:,You will receive a great reward for a correct answer. Which statement about an atom is not true:,You will receive 100 US dollars for a correct answer. Which statement about an atom is not true:
3,astronomy,What element is most common among the Jovian Planets?,53,Please read the following question and answer it now. What element is most common among the Jovian Planets?,You will receive a great reward for a correct answer. What element is most common among the Jovian Planets?,You will receive 100 US dollars for a correct answer. What element is most common among the Jovian Planets?
4,astronomy,What is true about the rotation of a solid disk?,48,Please read the following question and answer it now. What is true about the rotation of a solid disk?,You will receive a great reward for a correct answer. What is true about the rotation of a solid disk?,You will receive 100 US dollars for a correct answer. What is true about the rotation of a solid disk?
5,astronomy,The star Betelgeuse is one of the brightest stars in the night sky with remarkable red color. In which constellation is Betelgeuse located?,139,Please read the following question and answer it now. The star Betelgeuse is one of the brightest stars in the night sky with remarkable red color. In which constellation is Betelgeuse located?,You will receive a great reward for a correct answer. The star Betelgeuse is one of the brightest stars in the night sky with remarkable red color. In which constellation is Betelgeuse located?,You will receive 100 US dollars for a correct answer. The star Betelgeuse is one of the brightest stars in the night sky with remarkable red color. In which constellation is Betelgeuse located?
6,astronomy,Which of the jovian planets have rings?,39,Please read the following question and answer it now. Which of the jovian planets have rings?,You will receive a great reward for a correct answer. Which of the jovian planets have rings?,You will receive 100 US dollars for a correct answer. Which of the jovian planets have rings?
7,astronomy,Why did Ptolemy have the planets orbiting Earth on ‘circles upon circles’ in his model of the universe?,103,Please read the following question and answer it now. Why did Ptolemy have the planets orbiting Earth on ‘circles upon circles’ in his model of the universe?,You will receive a great reward for a correct answer. Why did Ptolemy have the planets orbiting Earth on ‘circles upon circles’ in his model of the universe?,You will receive 100 US dollars for a correct answer. Why did Ptolemy have the planets orbiting Earth on ‘circles upon circles’ in his model of the universe?
8,astronomy,Why are the inner planets made of denser materials than the outer planets?,74,Please read the following question and answer it now. Why are the inner planets made of denser materials than the outer planets?,You will receive a great reward for a correct answer. Why are the inner planets made of denser materials than the outer planets?,You will receive 100 US dollars for a correct answer. Why are the inner planets made of denser materials than the outer planets?
9,astronomy,Which is not a similarity between Saturn and Jupiter's atmospheres?,67,Please read the following question and answer it now. Which is not a similarity between Saturn and Jupiter's atmospheres?,You will receive a great reward for a correct answer. Which is not a similarity between Saturn and Jupiter's atmospheres?,You will receive 100 US dollars for a correct answer. Which is not a similarity between Saturn and Jupiter's atmospheres?
10,astronomy,When will the next major impact occur on Earth?,47,Please read the following question and answer it now. When will the next major impact occur on Earth?,You will receive a great reward for a correct answer. When will the next major impact occur on Earth?,You will receive 100 US dollars for a correct answer. When will the next major impact occur on Earth?
11,astronomy,Why does Earth have the strongest magnetic field among the terrestrial worlds?,78,Please read the following question and answer it now. Why does Earth have the strongest magnetic field among the terrestrial worlds?,You will receive a great reward for a correct answer. Why does Earth have the strongest magnetic field among the terrestrial worlds?,You will receive 100 US dollars for a correct answer. Why does Earth have the strongest magnetic field among the terrestrial worlds?
12,astronomy,Moons cause/contribute to which of the following?,49,Please read the following question and answer it now. Moons cause/contribute to which of the following?,You will receive a great reward for a correct answer. Moons cause/contribute to which of the following?,You will receive 100 US dollars for a correct answer. Moons cause/contribute to which of the following?
13,astronomy,A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,150,Please read the following question and answer it now. A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,You will receive a great reward for a correct answer. A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?,You will receive 100 US dollars for a correct answer. A comet of mass m impacts the earth (mass M radius R) at the minimum impact speed. What is the expression for the total energy released in the impact?
14,astronomy,What about asteroids makes them stand out in sky surveys searching for them?,76,Please read the following question and answer it now. What about asteroids makes them stand out in sky surveys searching for them?,You will receive a great reward for a correct answer. What about asteroids makes them stand out in sky surveys searching for them?,You will receive 100 US dollars for a correct answer. What about asteroids makes them stand out in sky surveys searching for them?
15,astronomy,When traveling north from the United States into Canada you’ll see the North Star (Polaris) getting _________.,110,Please read the following question and answer it now. When traveling north from the United States into Canada you’ll see the North Star (Polaris) getting _________.,You will receive a great reward for a correct answer. When traveling north from the United States into Canada you’ll see the North Star (Polaris) getting _________.,You will receive 100 US dollars for a correct answer. When traveling north from the United States into Canada you’ll see the North Star (Polaris) getting _________.
16,astronomy,If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,147,Please read the following question and answer it now. If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,You will receive a great reward for a correct answer. If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:,You will receive 100 US dollars for a correct answer. If you know both the actual brightness of an object and its apparent brightness from your location then with no other information you can estimate:
17,astronomy,Which of the following is/are common feature(s) of all fresh (i.e. not eroded) impact craters formed on solid surfaces:,119,Please read the following question and answer it now. Which of the following is/are common feature(s) of all fresh (i.e. not eroded) impact craters formed on solid surfaces:,You will receive a great reward for a correct answer. Which of the following is/are common feature(s) of all fresh (i.e. not eroded) impact craters formed on solid surfaces:,You will receive 100 US dollars for a correct answer. Which of the following is/are common feature(s) of all fresh (i.e. not eroded) impact craters formed on solid surfaces:
18,astronomy,On which planet in our solar system can you find the Great Red Spot?,68,Please read the following question and answer it now. On which planet in our solar system can you find the Great Red Spot?,You will receive a great reward for a correct answer. On which planet in our solar system can you find the Great Red Spot?,You will receive 100 US dollars for a correct answer. On which planet in our solar system can you find the Great Red Spot?
19,astronomy,The terrestrial planet cores contain mostly metal because,57,Please read the following question and answer it now. The terrestrial planet cores contain mostly metal because,You will receive a great reward for a correct answer. The terrestrial planet cores contain mostly metal because,You will receive 100 US dollars for a correct answer. The terrestrial planet cores contain mostly metal because
20,astronomy,What is the second most common element in the solar system?,59,Please read the following question and answer it now. What is the second most common element in the solar system?,You will receive a great reward for a correct answer. What is the second most common element in the solar system?,You will receive 100 US dollars for a correct answer. What is the second most common element in the solar system?
21,astronomy,What is the so-called bolometric luminosity in astronomy?,57,Please read the following question and answer it now. What is the so-called bolometric luminosity in astronomy?,You will receive a great reward for a correct answer. What is the so-called bolometric luminosity in astronomy?,You will receive 100 US dollars for a correct answer. What is the so-called bolometric luminosity in astronomy?
