ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,anatomy,Which of the following are mucus-producing glands located on each side of the vaginal opening?,94,Please read the following question and answer it now. Which of the following are mucus-producing glands located on each side of the vaginal opening?,You will receive a great reward for a correct answer. Which of the following are mucus-producing glands located on each side of the vaginal opening?,You will receive 100 US dollars for a correct answer. Which of the following are mucus-producing glands located on each side of the vaginal opening?
2,anatomy,The parotid duct runs,21,Please read the following question and answer it now. The parotid duct runs,You will receive a great reward for a correct answer. The parotid duct runs,You will receive 100 US dollars for a correct answer. The parotid duct runs
3,anatomy,Where are the vital centres located in the brainstem?,53,Please read the following question and answer it now. Where are the vital centres located in the brainstem?,You will receive a great reward for a correct answer. Where are the vital centres located in the brainstem?,You will receive 100 US dollars for a correct answer. Where are the vital centres located in the brainstem?
4,anatomy,The lateral pterygoid muscle,28,Please read the following question and answer it now. The lateral pterygoid muscle,You will receive a great reward for a correct answer. The lateral pterygoid muscle,You will receive 100 US dollars for a correct answer. The lateral pterygoid muscle
5,anatomy,"In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?",106,"Please read the following question and answer it now. In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?","You will receive a great reward for a correct answer. In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?","You will receive 100 US dollars for a correct answer. In men, which of the following structures is located at the neck of the bladder and surrounds the urethra?"
6,anatomy,Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?,122,Please read the following question and answer it now. Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?,You will receive a great reward for a correct answer. Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?,You will receive 100 US dollars for a correct answer. Which of the following is the lymphoid organ that is a reservoir for red blood cells and filters organisms from the blood?
7,anatomy,"In the brain stem, pathways for:",32,"Please read the following question and answer it now. In the brain stem, pathways for:","You will receive a great reward for a correct answer. In the brain stem, pathways for:","You will receive 100 US dollars for a correct answer. In the brain stem, pathways for:"
8,anatomy,The auditory tube,17,Please read the following question and answer it now. The auditory tube,You will receive a great reward for a correct answer. The auditory tube,You will receive 100 US dollars for a correct answer. The auditory tube
9,anatomy,Food is prevented from entering the larynx during the pharyngeal phase of swallowing by,87,Please read the following question and answer it now. Food is prevented from entering the larynx during the pharyngeal phase of swallowing by,You will receive a great reward for a correct answer. Food is prevented from entering the larynx during the pharyngeal phase of swallowing by,You will receive 100 US dollars for a correct answer. Food is prevented from entering the larynx during the pharyngeal phase of swallowing by
10,anatomy,The phrenic nerves innervate the,32,Please read the following question and answer it now. The phrenic nerves innervate the,You will receive a great reward for a correct answer. The phrenic nerves innervate the,You will receive 100 US dollars for a correct answer. The phrenic nerves innervate the
