ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,high_school_government_and_politics,Which of the following is true of most third parties in U.S. history?,69,Please read the following question and answer it now. Which of the following is true of most third parties in U.S. history?,You will receive a great reward for a correct answer. Which of the following is true of most third parties in U.S. history?,You will receive 100 US dollars for a correct answer. Which of the following is true of most third parties in U.S. history?
2,high_school_government_and_politics,The spoils system of awarding civil service jobs was replaced by the merit system as a result of the,100,Please read the following question and answer it now. The spoils system of awarding civil service jobs was replaced by the merit system as a result of the,You will receive a great reward for a correct answer. The spoils system of awarding civil service jobs was replaced by the merit system as a result of the,You will receive 100 US dollars for a correct answer. The spoils system of awarding civil service jobs was replaced by the merit system as a result of the
3,high_school_government_and_politics,"The Supreme Court issued the opinion quoted below in its ruling on which of the following cases? ""We conclude that in the field of education the doctrine of 'separate but equal' has no place. Separate educational facilities are inherently unequal.""",248,"Please read the following question and answer it now. The Supreme Court issued the opinion quoted below in its ruling on which of the following cases? ""We conclude that in the field of education the doctrine of 'separate but equal' has no place. Separate educational facilities are inherently unequal.""","You will receive a great reward for a correct answer. The Supreme Court issued the opinion quoted below in its ruling on which of the following cases? ""We conclude that in the field of education the doctrine of 'separate but equal' has no place. Separate educational facilities are inherently unequal.""","You will receive 100 US dollars for a correct answer. The Supreme Court issued the opinion quoted below in its ruling on which of the following cases? ""We conclude that in the field of education the doctrine of 'separate but equal' has no place. Separate educational facilities are inherently unequal."""
4,high_school_government_and_politics,Which committee in the House of Representatives determines the procedure by which bills are debated and amended?,112,Please read the following question and answer it now. Which committee in the House of Representatives determines the procedure by which bills are debated and amended?,You will receive a great reward for a correct answer. Which committee in the House of Representatives determines the procedure by which bills are debated and amended?,You will receive 100 US dollars for a correct answer. Which committee in the House of Representatives determines the procedure by which bills are debated and amended?
5,high_school_government_and_politics,"The opposition of the American Civil Liberties Union (ACLU), the National Association of Women Lawyers (NAWL), and the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) to Samuel Alito's 2006 nomination to the Supreme Court is an example of",270,"Please read the following question and answer it now. The opposition of the American Civil Liberties Union (ACLU), the National Association of Women Lawyers (NAWL), and the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) to Samuel Alito's 2006 nomination to the Supreme Court is an example of","You will receive a great reward for a correct answer. The opposition of the American Civil Liberties Union (ACLU), the National Association of Women Lawyers (NAWL), and the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) to Samuel Alito's 2006 nomination to the Supreme Court is an example of","You will receive 100 US dollars for a correct answer. The opposition of the American Civil Liberties Union (ACLU), the National Association of Women Lawyers (NAWL), and the American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) to Samuel Alito's 2006 nomination to the Supreme Court is an example of"
6,high_school_government_and_politics,Appointments to which of the following positions must be confirmed by the Senate before taking effect? I. Director of Homeland Security II. Secretary of the Treasury III. National Security Advisor IV. U.S. Ambassador to the United Nations,238,Please read the following question and answer it now. Appointments to which of the following positions must be confirmed by the Senate before taking effect? I. Director of Homeland Security II. Secretary of the Treasury III. National Security Advisor IV. U.S. Ambassador to the United Nations,You will receive a great reward for a correct answer. Appointments to which of the following positions must be confirmed by the Senate before taking effect? I. Director of Homeland Security II. Secretary of the Treasury III. National Security Advisor IV. U.S. Ambassador to the United Nations,You will receive 100 US dollars for a correct answer. Appointments to which of the following positions must be confirmed by the Senate before taking effect? I. Director of Homeland Security II. Secretary of the Treasury III. National Security Advisor IV. U.S. Ambassador to the United Nations
7,high_school_government_and_politics,Which of the following is an example of an implied power of the Congress?,73,Please read the following question and answer it now. Which of the following is an example of an implied power of the Congress?,You will receive a great reward for a correct answer. Which of the following is an example of an implied power of the Congress?,You will receive 100 US dollars for a correct answer. Which of the following is an example of an implied power of the Congress?
8,high_school_government_and_politics,Which of the following accurately describes individual entitlements?,68,Please read the following question and answer it now. Which of the following accurately describes individual entitlements?,You will receive a great reward for a correct answer. Which of the following accurately describes individual entitlements?,You will receive 100 US dollars for a correct answer. Which of the following accurately describes individual entitlements?
9,high_school_government_and_politics,"While ratifying the Constitution, the primary point of disagreement between Federalists and Anti-Federalists was over",117,"Please read the following question and answer it now. While ratifying the Constitution, the primary point of disagreement between Federalists and Anti-Federalists was over","You will receive a great reward for a correct answer. While ratifying the Constitution, the primary point of disagreement between Federalists and Anti-Federalists was over","You will receive 100 US dollars for a correct answer. While ratifying the Constitution, the primary point of disagreement between Federalists and Anti-Federalists was over"
10,high_school_government_and_politics,Which of the following is true of court cases in which one private party is suing another?,90,Please read the following question and answer it now. Which of the following is true of court cases in which one private party is suing another?,You will receive a great reward for a correct answer. Which of the following is true of court cases in which one private party is suing another?,You will receive 100 US dollars for a correct answer. Which of the following is true of court cases in which one private party is suing another?
11,high_school_government_and_politics,Which of the following is true of congressional redistricting?,62,Please read the following question and answer it now. Which of the following is true of congressional redistricting?,You will receive a great reward for a correct answer. Which of the following is true of congressional redistricting?,You will receive 100 US dollars for a correct answer. Which of the following is true of congressional redistricting?
12,high_school_government_and_politics,The difference between a pardon and a reprieve is,49,Please read the following question and answer it now. The difference between a pardon and a reprieve is,You will receive a great reward for a correct answer. The difference between a pardon and a reprieve is,You will receive 100 US dollars for a correct answer. The difference between a pardon and a reprieve is
13,high_school_government_and_politics,Two related cases that focused on the right to privacy for all American citizens were,85,Please read the following question and answer it now. Two related cases that focused on the right to privacy for all American citizens were,You will receive a great reward for a correct answer. Two related cases that focused on the right to privacy for all American citizens were,You will receive 100 US dollars for a correct answer. Two related cases that focused on the right to privacy for all American citizens were
14,high_school_government_and_politics,"Among the following groups that have traditionally supposed the Democratic Party, which has the least liberal constituency?",123,"Please read the following question and answer it now. Among the following groups that have traditionally supposed the Democratic Party, which has the least liberal constituency?","You will receive a great reward for a correct answer. Among the following groups that have traditionally supposed the Democratic Party, which has the least liberal constituency?","You will receive 100 US dollars for a correct answer. Among the following groups that have traditionally supposed the Democratic Party, which has the least liberal constituency?"
15,high_school_government_and_politics,All of the following statements concerning the likelihood that a person will vote are true EXCEPT:,98,Please read the following question and answer it now. All of the following statements concerning the likelihood that a person will vote are true EXCEPT:,You will receive a great reward for a correct answer. All of the following statements concerning the likelihood that a person will vote are true EXCEPT:,You will receive 100 US dollars for a correct answer. All of the following statements concerning the likelihood that a person will vote are true EXCEPT:
16,high_school_government_and_politics,Which of the following statements about presidential elections since 1972 is most accurate?,91,Please read the following question and answer it now. Which of the following statements about presidential elections since 1972 is most accurate?,You will receive a great reward for a correct answer. Which of the following statements about presidential elections since 1972 is most accurate?,You will receive 100 US dollars for a correct answer. Which of the following statements about presidential elections since 1972 is most accurate?
