ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,moral_disputes,"Instead of asking why the act of destroying the environment might be immoral, Hill wants to ask",95,"Please read the following question and answer it now. Instead of asking why the act of destroying the environment might be immoral, Hill wants to ask","You will receive a great reward for a correct answer. Instead of asking why the act of destroying the environment might be immoral, Hill wants to ask","You will receive 100 US dollars for a correct answer. Instead of asking why the act of destroying the environment might be immoral, Hill wants to ask"
2,moral_disputes,"According to Sinnott-Armstrong, the fact your government morally ought to do something",86,"Please read the following question and answer it now. According to Sinnott-Armstrong, the fact your government morally ought to do something","You will receive a great reward for a correct answer. According to Sinnott-Armstrong, the fact your government morally ought to do something","You will receive 100 US dollars for a correct answer. According to Sinnott-Armstrong, the fact your government morally ought to do something"
3,moral_disputes,Hardin's approach to the moral issues of hunger and poverty is essentially,74,Please read the following question and answer it now. Hardin's approach to the moral issues of hunger and poverty is essentially,You will receive a great reward for a correct answer. Hardin's approach to the moral issues of hunger and poverty is essentially,You will receive 100 US dollars for a correct answer. Hardin's approach to the moral issues of hunger and poverty is essentially
4,moral_disputes,"In Altman's characterization, racial epithets and similar terms of abuse are communicative tools for expressing an extreme form of which of the following?",154,"Please read the following question and answer it now. In Altman's characterization, racial epithets and similar terms of abuse are communicative tools for expressing an extreme form of which of the following?","You will receive a great reward for a correct answer. In Altman's characterization, racial epithets and similar terms of abuse are communicative tools for expressing an extreme form of which of the following?","You will receive 100 US dollars for a correct answer. In Altman's characterization, racial epithets and similar terms of abuse are communicative tools for expressing an extreme form of which of the following?"
5,moral_disputes,"Carruthers argues that, on contractualist grounds, nonhuman animals may be accorded which of the following kinds of moral standing?",131,"Please read the following question and answer it now. Carruthers argues that, on contractualist grounds, nonhuman animals may be accorded which of the following kinds of moral standing?","You will receive a great reward for a correct answer. Carruthers argues that, on contractualist grounds, nonhuman animals may be accorded which of the following kinds of moral standing?","You will receive 100 US dollars for a correct answer. Carruthers argues that, on contractualist grounds, nonhuman animals may be accorded which of the following kinds of moral standing?"
6,moral_disputes,The question of whether the killing/letting die distinction is morally relevant can be posed by asking whether we are equally to blame for allowing people in Third World countries to starve as we would be for,208,Please read the following question and answer it now. The question of whether the killing/letting die distinction is morally relevant can be posed by asking whether we are equally to blame for allowing people in Third World countries to starve as we would be for,You will receive a great reward for a correct answer. The question of whether the killing/letting die distinction is morally relevant can be posed by asking whether we are equally to blame for allowing people in Third World countries to starve as we would be for,You will receive 100 US dollars for a correct answer. The question of whether the killing/letting die distinction is morally relevant can be posed by asking whether we are equally to blame for allowing people in Third World countries to starve as we would be for
7,moral_disputes,"Suppose two athletes, A and B, are equally skilled. Suppose also that A naturally inherited certain traits from her father that made playing the sport easier for her, and thus she didn't have to train as hard as B. According to the ethic of willfulness,",253,"Please read the following question and answer it now. Suppose two athletes, A and B, are equally skilled. Suppose also that A naturally inherited certain traits from her father that made playing the sport easier for her, and thus she didn't have to train as hard as B. According to the ethic of willfulness,","You will receive a great reward for a correct answer. Suppose two athletes, A and B, are equally skilled. Suppose also that A naturally inherited certain traits from her father that made playing the sport easier for her, and thus she didn't have to train as hard as B. According to the ethic of willfulness,","You will receive 100 US dollars for a correct answer. Suppose two athletes, A and B, are equally skilled. Suppose also that A naturally inherited certain traits from her father that made playing the sport easier for her, and thus she didn't have to train as hard as B. According to the ethic of willfulness,"
8,moral_disputes,What is wrong with a conservation system based wholly on economic motives according to Leopold?,95,Please read the following question and answer it now. What is wrong with a conservation system based wholly on economic motives according to Leopold?,You will receive a great reward for a correct answer. What is wrong with a conservation system based wholly on economic motives according to Leopold?,You will receive 100 US dollars for a correct answer. What is wrong with a conservation system based wholly on economic motives according to Leopold?
9,moral_disputes,Which of the following is a method of torture that Dershowitz believes is appropriate in those cases where torture is permissible?,130,Please read the following question and answer it now. Which of the following is a method of torture that Dershowitz believes is appropriate in those cases where torture is permissible?,You will receive a great reward for a correct answer. Which of the following is a method of torture that Dershowitz believes is appropriate in those cases where torture is permissible?,You will receive 100 US dollars for a correct answer. Which of the following is a method of torture that Dershowitz believes is appropriate in those cases where torture is permissible?
10,moral_disputes,"According to Aquinas, every law is ordained to",46,"Please read the following question and answer it now. According to Aquinas, every law is ordained to","You will receive a great reward for a correct answer. According to Aquinas, every law is ordained to","You will receive 100 US dollars for a correct answer. According to Aquinas, every law is ordained to"
