ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,world_religions,"According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?",86,"Please read the following question and answer it now. According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?","You will receive a great reward for a correct answer. According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?","You will receive 100 US dollars for a correct answer. According to the Japanese origin myth, who gives birth to Amaterasu from his left eye?"
2,world_religions,Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,82,Please read the following question and answer it now. Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,You will receive a great reward for a correct answer. Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?,You will receive 100 US dollars for a correct answer. Where did people believe in the goddess known as Holy Mother of Mount Fairy Peach?
3,world_religions,"What does ""Svetambara"" mean?",28,"Please read the following question and answer it now. What does ""Svetambara"" mean?","You will receive a great reward for a correct answer. What does ""Svetambara"" mean?","You will receive 100 US dollars for a correct answer. What does ""Svetambara"" mean?"
4,world_religions,Rome claimed that their bishop (pope) was the director successor of which leader?,81,Please read the following question and answer it now. Rome claimed that their bishop (pope) was the director successor of which leader?,You will receive a great reward for a correct answer. Rome claimed that their bishop (pope) was the director successor of which leader?,You will receive 100 US dollars for a correct answer. Rome claimed that their bishop (pope) was the director successor of which leader?
5,world_religions,Which of the following movements was founded by Mordechai Kaplan?,65,Please read the following question and answer it now. Which of the following movements was founded by Mordechai Kaplan?,You will receive a great reward for a correct answer. Which of the following movements was founded by Mordechai Kaplan?,You will receive 100 US dollars for a correct answer. Which of the following movements was founded by Mordechai Kaplan?
6,world_religions,Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,91,Please read the following question and answer it now. Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,You will receive a great reward for a correct answer. Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?,You will receive 100 US dollars for a correct answer. Which form of Buddhism taught the only hope for salvation was in the saving grace of Amida?
7,world_religions,"In Buddhism, what are ordained women known as?",46,"Please read the following question and answer it now. In Buddhism, what are ordained women known as?","You will receive a great reward for a correct answer. In Buddhism, what are ordained women known as?","You will receive 100 US dollars for a correct answer. In Buddhism, what are ordained women known as?"
8,world_religions,"In his final work, Laws, Plato shifted from cosmology to which of the following issues?",87,"Please read the following question and answer it now. In his final work, Laws, Plato shifted from cosmology to which of the following issues?","You will receive a great reward for a correct answer. In his final work, Laws, Plato shifted from cosmology to which of the following issues?","You will receive 100 US dollars for a correct answer. In his final work, Laws, Plato shifted from cosmology to which of the following issues?"
9,world_religions,"Zhuangzi describes a state as ziran, which means which of the following?",72,"Please read the following question and answer it now. Zhuangzi describes a state as ziran, which means which of the following?","You will receive a great reward for a correct answer. Zhuangzi describes a state as ziran, which means which of the following?","You will receive 100 US dollars for a correct answer. Zhuangzi describes a state as ziran, which means which of the following?"
10,world_religions,The term mappo is associated with which of the following?,57,Please read the following question and answer it now. The term mappo is associated with which of the following?,You will receive a great reward for a correct answer. The term mappo is associated with which of the following?,You will receive 100 US dollars for a correct answer. The term mappo is associated with which of the following?
11,world_religions,What is a mohel?,16,Please read the following question and answer it now. What is a mohel?,You will receive a great reward for a correct answer. What is a mohel?,You will receive 100 US dollars for a correct answer. What is a mohel?
12,world_religions,Who is the woman mystic who exemplified the all-consuming love of the divine?,77,Please read the following question and answer it now. Who is the woman mystic who exemplified the all-consuming love of the divine?,You will receive a great reward for a correct answer. Who is the woman mystic who exemplified the all-consuming love of the divine?,You will receive 100 US dollars for a correct answer. Who is the woman mystic who exemplified the all-consuming love of the divine?
13,world_religions,The Jataka tales are a collection of which genre of stories?,60,Please read the following question and answer it now. The Jataka tales are a collection of which genre of stories?,You will receive a great reward for a correct answer. The Jataka tales are a collection of which genre of stories?,You will receive 100 US dollars for a correct answer. The Jataka tales are a collection of which genre of stories?
14,world_religions,Where is the largest network of Confucian shrines in the world?,63,Please read the following question and answer it now. Where is the largest network of Confucian shrines in the world?,You will receive a great reward for a correct answer. Where is the largest network of Confucian shrines in the world?,You will receive 100 US dollars for a correct answer. Where is the largest network of Confucian shrines in the world?
15,world_religions,Mani referred to God by which of the following names?,53,Please read the following question and answer it now. Mani referred to God by which of the following names?,You will receive a great reward for a correct answer. Mani referred to God by which of the following names?,You will receive 100 US dollars for a correct answer. Mani referred to God by which of the following names?
16,world_religions,Which Guru was martyred when he refused to embrace Islam?,57,Please read the following question and answer it now. Which Guru was martyred when he refused to embrace Islam?,You will receive a great reward for a correct answer. Which Guru was martyred when he refused to embrace Islam?,You will receive 100 US dollars for a correct answer. Which Guru was martyred when he refused to embrace Islam?
17,world_religions,Which of the following is the timespan for Japan's closure to Christianity and Europe?,86,Please read the following question and answer it now. Which of the following is the timespan for Japan's closure to Christianity and Europe?,You will receive a great reward for a correct answer. Which of the following is the timespan for Japan's closure to Christianity and Europe?,You will receive 100 US dollars for a correct answer. Which of the following is the timespan for Japan's closure to Christianity and Europe?
18,world_religions,Which is one of the most fundamental themes of Japanese culture and civilization?,81,Please read the following question and answer it now. Which is one of the most fundamental themes of Japanese culture and civilization?,You will receive a great reward for a correct answer. Which is one of the most fundamental themes of Japanese culture and civilization?,You will receive 100 US dollars for a correct answer. Which is one of the most fundamental themes of Japanese culture and civilization?
19,world_religions,What genre of Sikh literature is denoted by the term janam-sakhis?,66,Please read the following question and answer it now. What genre of Sikh literature is denoted by the term janam-sakhis?,You will receive a great reward for a correct answer. What genre of Sikh literature is denoted by the term janam-sakhis?,You will receive 100 US dollars for a correct answer. What genre of Sikh literature is denoted by the term janam-sakhis?
20,world_religions,How many female renouncers were under the tutelage of Chandanbala?,66,Please read the following question and answer it now. How many female renouncers were under the tutelage of Chandanbala?,You will receive a great reward for a correct answer. How many female renouncers were under the tutelage of Chandanbala?,You will receive 100 US dollars for a correct answer. How many female renouncers were under the tutelage of Chandanbala?
