ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,clinical_knowledge,In what situation are closed pouches applied?,45,Please read the following question and answer it now. In what situation are closed pouches applied?,You will receive a great reward for a correct answer. In what situation are closed pouches applied?,You will receive 100 US dollars for a correct answer. In what situation are closed pouches applied?
2,clinical_knowledge,Which of the following factors does not influence success in sport?,67,Please read the following question and answer it now. Which of the following factors does not influence success in sport?,You will receive a great reward for a correct answer. Which of the following factors does not influence success in sport?,You will receive 100 US dollars for a correct answer. Which of the following factors does not influence success in sport?
3,clinical_knowledge,Embedded in the inner membrane of the mitochondrion are:,56,Please read the following question and answer it now. Embedded in the inner membrane of the mitochondrion are:,You will receive a great reward for a correct answer. Embedded in the inner membrane of the mitochondrion are:,You will receive 100 US dollars for a correct answer. Embedded in the inner membrane of the mitochondrion are:
4,clinical_knowledge,Name the bones of the middle finger in the correct order from the hand.,71,Please read the following question and answer it now. Name the bones of the middle finger in the correct order from the hand.,You will receive a great reward for a correct answer. Name the bones of the middle finger in the correct order from the hand.,You will receive 100 US dollars for a correct answer. Name the bones of the middle finger in the correct order from the hand.
5,clinical_knowledge,Which of the following is true regarding reflexes?,50,Please read the following question and answer it now. Which of the following is true regarding reflexes?,You will receive a great reward for a correct answer. Which of the following is true regarding reflexes?,You will receive 100 US dollars for a correct answer. Which of the following is true regarding reflexes?
6,clinical_knowledge,Selective Androgen Receptor Modulators (SARMs) are:,51,Please read the following question and answer it now. Selective Androgen Receptor Modulators (SARMs) are:,You will receive a great reward for a correct answer. Selective Androgen Receptor Modulators (SARMs) are:,You will receive 100 US dollars for a correct answer. Selective Androgen Receptor Modulators (SARMs) are:
7,clinical_knowledge,What three factors regulate stroke volume?,42,Please read the following question and answer it now. What three factors regulate stroke volume?,You will receive a great reward for a correct answer. What three factors regulate stroke volume?,You will receive 100 US dollars for a correct answer. What three factors regulate stroke volume?
8,clinical_knowledge,What is a tracheostomy?,23,Please read the following question and answer it now. What is a tracheostomy?,You will receive a great reward for a correct answer. What is a tracheostomy?,You will receive 100 US dollars for a correct answer. What is a tracheostomy?
9,clinical_knowledge,Which of the following best describes the effects of morphine?,62,Please read the following question and answer it now. Which of the following best describes the effects of morphine?,You will receive a great reward for a correct answer. Which of the following best describes the effects of morphine?,You will receive 100 US dollars for a correct answer. Which of the following best describes the effects of morphine?
10,clinical_knowledge,Which of the answers below best indicates the compatible blood types that can be given to a person with a blood group B (rhesus negative)?,138,Please read the following question and answer it now. Which of the answers below best indicates the compatible blood types that can be given to a person with a blood group B (rhesus negative)?,You will receive a great reward for a correct answer. Which of the answers below best indicates the compatible blood types that can be given to a person with a blood group B (rhesus negative)?,You will receive 100 US dollars for a correct answer. Which of the answers below best indicates the compatible blood types that can be given to a person with a blood group B (rhesus negative)?
11,clinical_knowledge,An ileostomy opening should be:,31,Please read the following question and answer it now. An ileostomy opening should be:,You will receive a great reward for a correct answer. An ileostomy opening should be:,You will receive 100 US dollars for a correct answer. An ileostomy opening should be:
12,clinical_knowledge,"If a patient is cyanosed, what might their oxygen saturation level be?",70,"Please read the following question and answer it now. If a patient is cyanosed, what might their oxygen saturation level be?","You will receive a great reward for a correct answer. If a patient is cyanosed, what might their oxygen saturation level be?","You will receive 100 US dollars for a correct answer. If a patient is cyanosed, what might their oxygen saturation level be?"
13,clinical_knowledge,In all-out exercise such as sprinting the first fibre types to fatigue are the:,79,Please read the following question and answer it now. In all-out exercise such as sprinting the first fibre types to fatigue are the:,You will receive a great reward for a correct answer. In all-out exercise such as sprinting the first fibre types to fatigue are the:,You will receive 100 US dollars for a correct answer. In all-out exercise such as sprinting the first fibre types to fatigue are the:
14,clinical_knowledge,Anaerobic metabolism refers to the generation of ATP:,53,Please read the following question and answer it now. Anaerobic metabolism refers to the generation of ATP:,You will receive a great reward for a correct answer. Anaerobic metabolism refers to the generation of ATP:,You will receive 100 US dollars for a correct answer. Anaerobic metabolism refers to the generation of ATP:
15,clinical_knowledge,Which of the following is true in peripheral neuropathy?,56,Please read the following question and answer it now. Which of the following is true in peripheral neuropathy?,You will receive a great reward for a correct answer. Which of the following is true in peripheral neuropathy?,You will receive 100 US dollars for a correct answer. Which of the following is true in peripheral neuropathy?
16,clinical_knowledge,Oedema is the presence of:,26,Please read the following question and answer it now. Oedema is the presence of:,You will receive a great reward for a correct answer. Oedema is the presence of:,You will receive 100 US dollars for a correct answer. Oedema is the presence of:
17,clinical_knowledge,Which organ secretes insulin?,29,Please read the following question and answer it now. Which organ secretes insulin?,You will receive a great reward for a correct answer. Which organ secretes insulin?,You will receive 100 US dollars for a correct answer. Which organ secretes insulin?
18,clinical_knowledge,When you are taking a musculoskeletal history which of the following is true?,77,Please read the following question and answer it now. When you are taking a musculoskeletal history which of the following is true?,You will receive a great reward for a correct answer. When you are taking a musculoskeletal history which of the following is true?,You will receive 100 US dollars for a correct answer. When you are taking a musculoskeletal history which of the following is true?
19,clinical_knowledge,Glucose is transported into the muscle cell:,44,Please read the following question and answer it now. Glucose is transported into the muscle cell:,You will receive a great reward for a correct answer. Glucose is transported into the muscle cell:,You will receive 100 US dollars for a correct answer. Glucose is transported into the muscle cell:
20,clinical_knowledge,Which of the following groups of drugs may cause a dry mouth?,61,Please read the following question and answer it now. Which of the following groups of drugs may cause a dry mouth?,You will receive a great reward for a correct answer. Which of the following groups of drugs may cause a dry mouth?,You will receive 100 US dollars for a correct answer. Which of the following groups of drugs may cause a dry mouth?
21,clinical_knowledge,During CPR chest compressions and ventilations should be delivered in a ratio of:,81,Please read the following question and answer it now. During CPR chest compressions and ventilations should be delivered in a ratio of:,You will receive a great reward for a correct answer. During CPR chest compressions and ventilations should be delivered in a ratio of:,You will receive 100 US dollars for a correct answer. During CPR chest compressions and ventilations should be delivered in a ratio of:
22,clinical_knowledge,What is 'coring'?,17,Please read the following question and answer it now. What is 'coring'?,You will receive a great reward for a correct answer. What is 'coring'?,You will receive 100 US dollars for a correct answer. What is 'coring'?
23,clinical_knowledge,A palpable left parasternal impulse suggests which abnormality?,63,Please read the following question and answer it now. A palpable left parasternal impulse suggests which abnormality?,You will receive a great reward for a correct answer. A palpable left parasternal impulse suggests which abnormality?,You will receive 100 US dollars for a correct answer. A palpable left parasternal impulse suggests which abnormality?
24,clinical_knowledge,Which of the following drugs is most commonly responsible for patients who present with acute confusion?,104,Please read the following question and answer it now. Which of the following drugs is most commonly responsible for patients who present with acute confusion?,You will receive a great reward for a correct answer. Which of the following drugs is most commonly responsible for patients who present with acute confusion?,You will receive 100 US dollars for a correct answer. Which of the following drugs is most commonly responsible for patients who present with acute confusion?
25,clinical_knowledge,A 14-16 gauge needle is most likely to be used for:,51,Please read the following question and answer it now. A 14-16 gauge needle is most likely to be used for:,You will receive a great reward for a correct answer. A 14-16 gauge needle is most likely to be used for:,You will receive 100 US dollars for a correct answer. A 14-16 gauge needle is most likely to be used for:
26,clinical_knowledge,Patients with the apolipoprotein E gene are at risk of which disease?,69,Please read the following question and answer it now. Patients with the apolipoprotein E gene are at risk of which disease?,You will receive a great reward for a correct answer. Patients with the apolipoprotein E gene are at risk of which disease?,You will receive 100 US dollars for a correct answer. Patients with the apolipoprotein E gene are at risk of which disease?
27,clinical_knowledge,The rate of blood lactate accumulation is determined by:,56,Please read the following question and answer it now. The rate of blood lactate accumulation is determined by:,You will receive a great reward for a correct answer. The rate of blood lactate accumulation is determined by:,You will receive 100 US dollars for a correct answer. The rate of blood lactate accumulation is determined by:
28,clinical_knowledge,The energy charge of the cell is:,33,Please read the following question and answer it now. The energy charge of the cell is:,You will receive a great reward for a correct answer. The energy charge of the cell is:,You will receive 100 US dollars for a correct answer. The energy charge of the cell is:
29,clinical_knowledge,"Which potential complication of IV therapy is described thus: 'Leakage of vesicant (irritant) medication or fluid into surrounding tissues, causing tissue damage'?",163,"Please read the following question and answer it now. Which potential complication of IV therapy is described thus: 'Leakage of vesicant (irritant) medication or fluid into surrounding tissues, causing tissue damage'?","You will receive a great reward for a correct answer. Which potential complication of IV therapy is described thus: 'Leakage of vesicant (irritant) medication or fluid into surrounding tissues, causing tissue damage'?","You will receive 100 US dollars for a correct answer. Which potential complication of IV therapy is described thus: 'Leakage of vesicant (irritant) medication or fluid into surrounding tissues, causing tissue damage'?"
30,clinical_knowledge,Why should careful consideration be given to providing people aged over 65 with information sources that are internet based?,124,Please read the following question and answer it now. Why should careful consideration be given to providing people aged over 65 with information sources that are internet based?,You will receive a great reward for a correct answer. Why should careful consideration be given to providing people aged over 65 with information sources that are internet based?,You will receive 100 US dollars for a correct answer. Why should careful consideration be given to providing people aged over 65 with information sources that are internet based?
31,clinical_knowledge,Wound drainage is described as serous if:,41,Please read the following question and answer it now. Wound drainage is described as serous if:,You will receive a great reward for a correct answer. Wound drainage is described as serous if:,You will receive 100 US dollars for a correct answer. Wound drainage is described as serous if:
32,clinical_knowledge,"Prior to undergoing a painful procedure, a patient should be informed about what to expect and how their pain will be controlled, as this is associated with:",157,"Please read the following question and answer it now. Prior to undergoing a painful procedure, a patient should be informed about what to expect and how their pain will be controlled, as this is associated with:","You will receive a great reward for a correct answer. Prior to undergoing a painful procedure, a patient should be informed about what to expect and how their pain will be controlled, as this is associated with:","You will receive 100 US dollars for a correct answer. Prior to undergoing a painful procedure, a patient should be informed about what to expect and how their pain will be controlled, as this is associated with:"
33,clinical_knowledge,Which products of ADP degradation increase in concentration in the blood during multiple sprint sports?,103,Please read the following question and answer it now. Which products of ADP degradation increase in concentration in the blood during multiple sprint sports?,You will receive a great reward for a correct answer. Which products of ADP degradation increase in concentration in the blood during multiple sprint sports?,You will receive 100 US dollars for a correct answer. Which products of ADP degradation increase in concentration in the blood during multiple sprint sports?
34,clinical_knowledge,"If the mean rate of oxygen consumption of a male athlete during a training session is 2 l/min, then his rate of energy expenditure is approximately:",148,"Please read the following question and answer it now. If the mean rate of oxygen consumption of a male athlete during a training session is 2 l/min, then his rate of energy expenditure is approximately:","You will receive a great reward for a correct answer. If the mean rate of oxygen consumption of a male athlete during a training session is 2 l/min, then his rate of energy expenditure is approximately:","You will receive 100 US dollars for a correct answer. If the mean rate of oxygen consumption of a male athlete during a training session is 2 l/min, then his rate of energy expenditure is approximately:"
35,clinical_knowledge,Which of the following is true about possible rectal findings?,62,Please read the following question and answer it now. Which of the following is true about possible rectal findings?,You will receive a great reward for a correct answer. Which of the following is true about possible rectal findings?,You will receive 100 US dollars for a correct answer. Which of the following is true about possible rectal findings?
36,clinical_knowledge,Which of the following is true of haematemesis?,47,Please read the following question and answer it now. Which of the following is true of haematemesis?,You will receive a great reward for a correct answer. Which of the following is true of haematemesis?,You will receive 100 US dollars for a correct answer. Which of the following is true of haematemesis?
37,clinical_knowledge,Which of the following is true in ulna nerve palsy?,51,Please read the following question and answer it now. Which of the following is true in ulna nerve palsy?,You will receive a great reward for a correct answer. Which of the following is true in ulna nerve palsy?,You will receive 100 US dollars for a correct answer. Which of the following is true in ulna nerve palsy?
38,clinical_knowledge,Which of the following is true about involuntary movements in the arm?,70,Please read the following question and answer it now. Which of the following is true about involuntary movements in the arm?,You will receive a great reward for a correct answer. Which of the following is true about involuntary movements in the arm?,You will receive 100 US dollars for a correct answer. Which of the following is true about involuntary movements in the arm?
39,clinical_knowledge,As a general principle what is the best approach to the use of analgesic drugs following surgery?,97,Please read the following question and answer it now. As a general principle what is the best approach to the use of analgesic drugs following surgery?,You will receive a great reward for a correct answer. As a general principle what is the best approach to the use of analgesic drugs following surgery?,You will receive 100 US dollars for a correct answer. As a general principle what is the best approach to the use of analgesic drugs following surgery?
40,clinical_knowledge,"In a double stranded molecule of DNA, the ratio of purines : pyrimidines is:",76,"Please read the following question and answer it now. In a double stranded molecule of DNA, the ratio of purines : pyrimidines is:","You will receive a great reward for a correct answer. In a double stranded molecule of DNA, the ratio of purines : pyrimidines is:","You will receive 100 US dollars for a correct answer. In a double stranded molecule of DNA, the ratio of purines : pyrimidines is:"
41,clinical_knowledge,The sex of a child is dictated by the inheritance of:,53,Please read the following question and answer it now. The sex of a child is dictated by the inheritance of:,You will receive a great reward for a correct answer. The sex of a child is dictated by the inheritance of:,You will receive 100 US dollars for a correct answer. The sex of a child is dictated by the inheritance of:
42,clinical_knowledge,Which of the following is true in diplopia?,43,Please read the following question and answer it now. Which of the following is true in diplopia?,You will receive a great reward for a correct answer. Which of the following is true in diplopia?,You will receive 100 US dollars for a correct answer. Which of the following is true in diplopia?
43,clinical_knowledge,Which of the following is true about the carpal tunnel syndrome?,64,Please read the following question and answer it now. Which of the following is true about the carpal tunnel syndrome?,You will receive a great reward for a correct answer. Which of the following is true about the carpal tunnel syndrome?,You will receive 100 US dollars for a correct answer. Which of the following is true about the carpal tunnel syndrome?
44,clinical_knowledge,Which of the following is true about haemorrhoids?,50,Please read the following question and answer it now. Which of the following is true about haemorrhoids?,You will receive a great reward for a correct answer. Which of the following is true about haemorrhoids?,You will receive 100 US dollars for a correct answer. Which of the following is true about haemorrhoids?
45,clinical_knowledge,Wound drainage should be assessed for volume and consistency:,61,Please read the following question and answer it now. Wound drainage should be assessed for volume and consistency:,You will receive a great reward for a correct answer. Wound drainage should be assessed for volume and consistency:,You will receive 100 US dollars for a correct answer. Wound drainage should be assessed for volume and consistency:
46,clinical_knowledge,The enzymes of glycolysis are located in the:,45,Please read the following question and answer it now. The enzymes of glycolysis are located in the:,You will receive a great reward for a correct answer. The enzymes of glycolysis are located in the:,You will receive 100 US dollars for a correct answer. The enzymes of glycolysis are located in the:
47,clinical_knowledge,The blood glucose concentration during 80-90 minutes of intermittent high intensity exercise:,93,Please read the following question and answer it now. The blood glucose concentration during 80-90 minutes of intermittent high intensity exercise:,You will receive a great reward for a correct answer. The blood glucose concentration during 80-90 minutes of intermittent high intensity exercise:,You will receive 100 US dollars for a correct answer. The blood glucose concentration during 80-90 minutes of intermittent high intensity exercise:
48,clinical_knowledge,Which of these options is not recognized as a cause of chronic cough?,69,Please read the following question and answer it now. Which of these options is not recognized as a cause of chronic cough?,You will receive a great reward for a correct answer. Which of these options is not recognized as a cause of chronic cough?,You will receive 100 US dollars for a correct answer. Which of these options is not recognized as a cause of chronic cough?
49,clinical_knowledge,The frontal lobe of the brain's cortex is responsible for which of the following?,81,Please read the following question and answer it now. The frontal lobe of the brain's cortex is responsible for which of the following?,You will receive a great reward for a correct answer. The frontal lobe of the brain's cortex is responsible for which of the following?,You will receive 100 US dollars for a correct answer. The frontal lobe of the brain's cortex is responsible for which of the following?
50,clinical_knowledge,The transcription of DNA to a molecule of messenger RNA occurs:,63,Please read the following question and answer it now. The transcription of DNA to a molecule of messenger RNA occurs:,You will receive a great reward for a correct answer. The transcription of DNA to a molecule of messenger RNA occurs:,You will receive 100 US dollars for a correct answer. The transcription of DNA to a molecule of messenger RNA occurs:
51,clinical_knowledge,How many CO2 and ATP molecules are formed during one complete turn of the tricarboxylic acid cycle (Krebs' cycle)?,114,Please read the following question and answer it now. How many CO2 and ATP molecules are formed during one complete turn of the tricarboxylic acid cycle (Krebs' cycle)?,You will receive a great reward for a correct answer. How many CO2 and ATP molecules are formed during one complete turn of the tricarboxylic acid cycle (Krebs' cycle)?,You will receive 100 US dollars for a correct answer. How many CO2 and ATP molecules are formed during one complete turn of the tricarboxylic acid cycle (Krebs' cycle)?
52,clinical_knowledge,Eccrine and apocrine glands are both types of:,46,Please read the following question and answer it now. Eccrine and apocrine glands are both types of:,You will receive a great reward for a correct answer. Eccrine and apocrine glands are both types of:,You will receive 100 US dollars for a correct answer. Eccrine and apocrine glands are both types of:
53,clinical_knowledge,What might make the nurse think a patient could not use an inhaler?,67,Please read the following question and answer it now. What might make the nurse think a patient could not use an inhaler?,You will receive a great reward for a correct answer. What might make the nurse think a patient could not use an inhaler?,You will receive 100 US dollars for a correct answer. What might make the nurse think a patient could not use an inhaler?
54,clinical_knowledge,A normal heart rate for an adult at rest is:,44,Please read the following question and answer it now. A normal heart rate for an adult at rest is:,You will receive a great reward for a correct answer. A normal heart rate for an adult at rest is:,You will receive 100 US dollars for a correct answer. A normal heart rate for an adult at rest is:
