ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,professional_psychology,Which of the following contributes to a favorable prognosis for psychotherapy,77,Please read the following question and answer it now. Which of the following contributes to a favorable prognosis for psychotherapy,You will receive a great reward for a correct answer. Which of the following contributes to a favorable prognosis for psychotherapy,You will receive 100 US dollars for a correct answer. Which of the following contributes to a favorable prognosis for psychotherapy
2,professional_psychology,Babbling ordinarily begins at about 4 to 5 months of age and initially includes:,80,Please read the following question and answer it now. Babbling ordinarily begins at about 4 to 5 months of age and initially includes:,You will receive a great reward for a correct answer. Babbling ordinarily begins at about 4 to 5 months of age and initially includes:,You will receive 100 US dollars for a correct answer. Babbling ordinarily begins at about 4 to 5 months of age and initially includes:
3,professional_psychology,A psychologist is asked to see a 10-year-old child for counseling in a school setting. Which of the following statements describes the best way for the psychologist to meet the prescribed ethical responsibility,210,Please read the following question and answer it now. A psychologist is asked to see a 10-year-old child for counseling in a school setting. Which of the following statements describes the best way for the psychologist to meet the prescribed ethical responsibility,You will receive a great reward for a correct answer. A psychologist is asked to see a 10-year-old child for counseling in a school setting. Which of the following statements describes the best way for the psychologist to meet the prescribed ethical responsibility,You will receive 100 US dollars for a correct answer. A psychologist is asked to see a 10-year-old child for counseling in a school setting. Which of the following statements describes the best way for the psychologist to meet the prescribed ethical responsibility
4,professional_psychology,A key accomplishment of Piaget's preoperational stage is the emergence of:,74,Please read the following question and answer it now. A key accomplishment of Piaget's preoperational stage is the emergence of:,You will receive a great reward for a correct answer. A key accomplishment of Piaget's preoperational stage is the emergence of:,You will receive 100 US dollars for a correct answer. A key accomplishment of Piaget's preoperational stage is the emergence of:
5,professional_psychology,Statistical regression is a potential threat to a study’s internal validity when:,81,Please read the following question and answer it now. Statistical regression is a potential threat to a study’s internal validity when:,You will receive a great reward for a correct answer. Statistical regression is a potential threat to a study’s internal validity when:,You will receive 100 US dollars for a correct answer. Statistical regression is a potential threat to a study’s internal validity when:
6,professional_psychology,Focal damage to the portion of the left frontal lobe known as Broca's area is likely to impair,94,Please read the following question and answer it now. Focal damage to the portion of the left frontal lobe known as Broca's area is likely to impair,You will receive a great reward for a correct answer. Focal damage to the portion of the left frontal lobe known as Broca's area is likely to impair,You will receive 100 US dollars for a correct answer. Focal damage to the portion of the left frontal lobe known as Broca's area is likely to impair
7,professional_psychology,"In terms of EEOC guidelines, a substantially different rate of selection or promotion that results in disadvantage to people of a particular gender, race, or ethnicity is evidence of:",183,"Please read the following question and answer it now. In terms of EEOC guidelines, a substantially different rate of selection or promotion that results in disadvantage to people of a particular gender, race, or ethnicity is evidence of:","You will receive a great reward for a correct answer. In terms of EEOC guidelines, a substantially different rate of selection or promotion that results in disadvantage to people of a particular gender, race, or ethnicity is evidence of:","You will receive 100 US dollars for a correct answer. In terms of EEOC guidelines, a substantially different rate of selection or promotion that results in disadvantage to people of a particular gender, race, or ethnicity is evidence of:"
8,professional_psychology,Tonotopic processing of auditory stimuli occurs at which site:,62,Please read the following question and answer it now. Tonotopic processing of auditory stimuli occurs at which site:,You will receive a great reward for a correct answer. Tonotopic processing of auditory stimuli occurs at which site:,You will receive 100 US dollars for a correct answer. Tonotopic processing of auditory stimuli occurs at which site:
9,professional_psychology,The research on leadership indicates that,41,Please read the following question and answer it now. The research on leadership indicates that,You will receive a great reward for a correct answer. The research on leadership indicates that,You will receive 100 US dollars for a correct answer. The research on leadership indicates that
10,professional_psychology,The American health care system is primarily dominated by which network?,72,Please read the following question and answer it now. The American health care system is primarily dominated by which network?,You will receive a great reward for a correct answer. The American health care system is primarily dominated by which network?,You will receive 100 US dollars for a correct answer. The American health care system is primarily dominated by which network?
