ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,high_school_macroeconomics,The real interest rate is,25,Please read the following question and answer it now. The real interest rate is,You will receive a great reward for a correct answer. The real interest rate is,You will receive 100 US dollars for a correct answer. The real interest rate is
2,high_school_macroeconomics,If $100 of new autonomous private investment were added to an economy with a marginal propensity to consume of .90 by how much would aggregate demand shift to the right?,169,Please read the following question and answer it now. If $100 of new autonomous private investment were added to an economy with a marginal propensity to consume of .90 by how much would aggregate demand shift to the right?,You will receive a great reward for a correct answer. If $100 of new autonomous private investment were added to an economy with a marginal propensity to consume of .90 by how much would aggregate demand shift to the right?,You will receive 100 US dollars for a correct answer. If $100 of new autonomous private investment were added to an economy with a marginal propensity to consume of .90 by how much would aggregate demand shift to the right?
3,high_school_macroeconomics,The appropriate fiscal policy to remedy inflation calls for,59,Please read the following question and answer it now. The appropriate fiscal policy to remedy inflation calls for,You will receive a great reward for a correct answer. The appropriate fiscal policy to remedy inflation calls for,You will receive 100 US dollars for a correct answer. The appropriate fiscal policy to remedy inflation calls for
4,high_school_macroeconomics,When a bank's balance sheet shows that the bank has excess reserves,67,Please read the following question and answer it now. When a bank's balance sheet shows that the bank has excess reserves,You will receive a great reward for a correct answer. When a bank's balance sheet shows that the bank has excess reserves,You will receive 100 US dollars for a correct answer. When a bank's balance sheet shows that the bank has excess reserves
5,high_school_macroeconomics,Which of the following would reduce economic growth?,52,Please read the following question and answer it now. Which of the following would reduce economic growth?,You will receive a great reward for a correct answer. Which of the following would reduce economic growth?,You will receive 100 US dollars for a correct answer. Which of the following would reduce economic growth?
6,high_school_macroeconomics,The appropriate fiscal policy to remedy a recession,51,Please read the following question and answer it now. The appropriate fiscal policy to remedy a recession,You will receive a great reward for a correct answer. The appropriate fiscal policy to remedy a recession,You will receive 100 US dollars for a correct answer. The appropriate fiscal policy to remedy a recession
7,high_school_macroeconomics,If nominal GDP equals $6000 and the GDP deflator equals 200 then real GDP equals,80,Please read the following question and answer it now. If nominal GDP equals $6000 and the GDP deflator equals 200 then real GDP equals,You will receive a great reward for a correct answer. If nominal GDP equals $6000 and the GDP deflator equals 200 then real GDP equals,You will receive 100 US dollars for a correct answer. If nominal GDP equals $6000 and the GDP deflator equals 200 then real GDP equals
8,high_school_macroeconomics,An increase in the price level reduces total spending in the economy because I. consumers' incomes cannot go as far now that prices have risen. II. foreigners by less. III. higher prices result in higher interest rates which lower spending.,240,Please read the following question and answer it now. An increase in the price level reduces total spending in the economy because I. consumers' incomes cannot go as far now that prices have risen. II. foreigners by less. III. higher prices result in higher interest rates which lower spending.,You will receive a great reward for a correct answer. An increase in the price level reduces total spending in the economy because I. consumers' incomes cannot go as far now that prices have risen. II. foreigners by less. III. higher prices result in higher interest rates which lower spending.,You will receive 100 US dollars for a correct answer. An increase in the price level reduces total spending in the economy because I. consumers' incomes cannot go as far now that prices have risen. II. foreigners by less. III. higher prices result in higher interest rates which lower spending.
9,high_school_macroeconomics,Suppose yesterday the euro was trading on the foreign exchange market at $1.36 U.S. and today it is trading at $1.40 U.S. Which of the following is true?,153,Please read the following question and answer it now. Suppose yesterday the euro was trading on the foreign exchange market at $1.36 U.S. and today it is trading at $1.40 U.S. Which of the following is true?,You will receive a great reward for a correct answer. Suppose yesterday the euro was trading on the foreign exchange market at $1.36 U.S. and today it is trading at $1.40 U.S. Which of the following is true?,You will receive 100 US dollars for a correct answer. Suppose yesterday the euro was trading on the foreign exchange market at $1.36 U.S. and today it is trading at $1.40 U.S. Which of the following is true?
10,high_school_macroeconomics,Stagflation is the result of,28,Please read the following question and answer it now. Stagflation is the result of,You will receive a great reward for a correct answer. Stagflation is the result of,You will receive 100 US dollars for a correct answer. Stagflation is the result of
11,high_school_macroeconomics,If $1000 is deposited into a checking account and excess reserves increase by $700 the reserve ratio must be:,109,Please read the following question and answer it now. If $1000 is deposited into a checking account and excess reserves increase by $700 the reserve ratio must be:,You will receive a great reward for a correct answer. If $1000 is deposited into a checking account and excess reserves increase by $700 the reserve ratio must be:,You will receive 100 US dollars for a correct answer. If $1000 is deposited into a checking account and excess reserves increase by $700 the reserve ratio must be:
12,high_school_macroeconomics,According to Keynesian analysis the Great Depression was caused by,66,Please read the following question and answer it now. According to Keynesian analysis the Great Depression was caused by,You will receive a great reward for a correct answer. According to Keynesian analysis the Great Depression was caused by,You will receive 100 US dollars for a correct answer. According to Keynesian analysis the Great Depression was caused by
13,high_school_macroeconomics,Suppose taxes are cut in an economy that is in equilibrium at full employment. In the long run the tax cut will,111,Please read the following question and answer it now. Suppose taxes are cut in an economy that is in equilibrium at full employment. In the long run the tax cut will,You will receive a great reward for a correct answer. Suppose taxes are cut in an economy that is in equilibrium at full employment. In the long run the tax cut will,You will receive 100 US dollars for a correct answer. Suppose taxes are cut in an economy that is in equilibrium at full employment. In the long run the tax cut will
14,high_school_macroeconomics,Imagine someone who is not looking for work because they are embarrassed in the interview process when their inability to read is revealed. However this person would take just about any job that was offered. According to the Bureau of Labor Statistics this person is,266,Please read the following question and answer it now. Imagine someone who is not looking for work because they are embarrassed in the interview process when their inability to read is revealed. However this person would take just about any job that was offered. According to the Bureau of Labor Statistics this person is,You will receive a great reward for a correct answer. Imagine someone who is not looking for work because they are embarrassed in the interview process when their inability to read is revealed. However this person would take just about any job that was offered. According to the Bureau of Labor Statistics this person is,You will receive 100 US dollars for a correct answer. Imagine someone who is not looking for work because they are embarrassed in the interview process when their inability to read is revealed. However this person would take just about any job that was offered. According to the Bureau of Labor Statistics this person is
