ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,human_sexuality,The two principles that deal with questions of values are:,58,Please read the following question and answer it now. The two principles that deal with questions of values are:,You will receive a great reward for a correct answer. The two principles that deal with questions of values are:,You will receive 100 US dollars for a correct answer. The two principles that deal with questions of values are:
2,human_sexuality,A pimp can be best described as,31,Please read the following question and answer it now. A pimp can be best described as,You will receive a great reward for a correct answer. A pimp can be best described as,You will receive 100 US dollars for a correct answer. A pimp can be best described as
3,human_sexuality,Avalon had a wild time during spring break. Unfortunately the guy she hooked up with in Palm Beach had genital herpes. Which of the following is true about genital herpes?,171,Please read the following question and answer it now. Avalon had a wild time during spring break. Unfortunately the guy she hooked up with in Palm Beach had genital herpes. Which of the following is true about genital herpes?,You will receive a great reward for a correct answer. Avalon had a wild time during spring break. Unfortunately the guy she hooked up with in Palm Beach had genital herpes. Which of the following is true about genital herpes?,You will receive 100 US dollars for a correct answer. Avalon had a wild time during spring break. Unfortunately the guy she hooked up with in Palm Beach had genital herpes. Which of the following is true about genital herpes?
4,human_sexuality,Which is true with regard to voyeurs?,37,Please read the following question and answer it now. Which is true with regard to voyeurs?,You will receive a great reward for a correct answer. Which is true with regard to voyeurs?,You will receive 100 US dollars for a correct answer. Which is true with regard to voyeurs?
5,human_sexuality,"According to the Ethnocultural Communities Facing AIDS study, single _________ men are more likely than single _________ to report having had more than one sexual partner in the previous year.",192,"Please read the following question and answer it now. According to the Ethnocultural Communities Facing AIDS study, single _________ men are more likely than single _________ to report having had more than one sexual partner in the previous year.","You will receive a great reward for a correct answer. According to the Ethnocultural Communities Facing AIDS study, single _________ men are more likely than single _________ to report having had more than one sexual partner in the previous year.","You will receive 100 US dollars for a correct answer. According to the Ethnocultural Communities Facing AIDS study, single _________ men are more likely than single _________ to report having had more than one sexual partner in the previous year."
6,human_sexuality,Castration in adulthood,23,Please read the following question and answer it now. Castration in adulthood,You will receive a great reward for a correct answer. Castration in adulthood,You will receive 100 US dollars for a correct answer. Castration in adulthood
7,human_sexuality,The endometrium grows and thickens during:,42,Please read the following question and answer it now. The endometrium grows and thickens during:,You will receive a great reward for a correct answer. The endometrium grows and thickens during:,You will receive 100 US dollars for a correct answer. The endometrium grows and thickens during:
8,human_sexuality,Judaism regards sexuality as,28,Please read the following question and answer it now. Judaism regards sexuality as,You will receive a great reward for a correct answer. Judaism regards sexuality as,You will receive 100 US dollars for a correct answer. Judaism regards sexuality as
9,human_sexuality,Fetishism typically develops at the age of:,43,Please read the following question and answer it now. Fetishism typically develops at the age of:,You will receive a great reward for a correct answer. Fetishism typically develops at the age of:,You will receive 100 US dollars for a correct answer. Fetishism typically develops at the age of:
10,human_sexuality,Which of the following restrictions existed in at least one culture? No sex,75,Please read the following question and answer it now. Which of the following restrictions existed in at least one culture? No sex,You will receive a great reward for a correct answer. Which of the following restrictions existed in at least one culture? No sex,You will receive 100 US dollars for a correct answer. Which of the following restrictions existed in at least one culture? No sex
11,human_sexuality,"By 28 days after conception, the embryo is about __________ centimetres long.",77,"Please read the following question and answer it now. By 28 days after conception, the embryo is about __________ centimetres long.","You will receive a great reward for a correct answer. By 28 days after conception, the embryo is about __________ centimetres long.","You will receive 100 US dollars for a correct answer. By 28 days after conception, the embryo is about __________ centimetres long."
12,human_sexuality,Secretions of Cowper's gland fluid at the tip of the penis are first evident:,77,Please read the following question and answer it now. Secretions of Cowper's gland fluid at the tip of the penis are first evident:,You will receive a great reward for a correct answer. Secretions of Cowper's gland fluid at the tip of the penis are first evident:,You will receive 100 US dollars for a correct answer. Secretions of Cowper's gland fluid at the tip of the penis are first evident:
13,human_sexuality,Which of the following approaches to psychotherapy focuses only the problem behaviour and how to modify it?,107,Please read the following question and answer it now. Which of the following approaches to psychotherapy focuses only the problem behaviour and how to modify it?,You will receive a great reward for a correct answer. Which of the following approaches to psychotherapy focuses only the problem behaviour and how to modify it?,You will receive 100 US dollars for a correct answer. Which of the following approaches to psychotherapy focuses only the problem behaviour and how to modify it?
14,human_sexuality,Which of the following are reflexes?,36,Please read the following question and answer it now. Which of the following are reflexes?,You will receive a great reward for a correct answer. Which of the following are reflexes?,You will receive 100 US dollars for a correct answer. Which of the following are reflexes?
15,human_sexuality,Which of the following is TRUE of the duration of the refractory period experienced by men?,91,Please read the following question and answer it now. Which of the following is TRUE of the duration of the refractory period experienced by men?,You will receive a great reward for a correct answer. Which of the following is TRUE of the duration of the refractory period experienced by men?,You will receive 100 US dollars for a correct answer. Which of the following is TRUE of the duration of the refractory period experienced by men?
16,human_sexuality,Romulo is on a crowded bus and he sees a woman near the door. Feeling a little saucy Romulo proceeds to rub up against the woman and is immediately aroused. Romulo's inappropriate behavior would be characterized as:,215,Please read the following question and answer it now. Romulo is on a crowded bus and he sees a woman near the door. Feeling a little saucy Romulo proceeds to rub up against the woman and is immediately aroused. Romulo's inappropriate behavior would be characterized as:,You will receive a great reward for a correct answer. Romulo is on a crowded bus and he sees a woman near the door. Feeling a little saucy Romulo proceeds to rub up against the woman and is immediately aroused. Romulo's inappropriate behavior would be characterized as:,You will receive 100 US dollars for a correct answer. Romulo is on a crowded bus and he sees a woman near the door. Feeling a little saucy Romulo proceeds to rub up against the woman and is immediately aroused. Romulo's inappropriate behavior would be characterized as:
17,human_sexuality,"Heterosexual fantasies about sexual activity never involve someone _________, and gay and lesbian fantasies never involve persons of __________",143,"Please read the following question and answer it now. Heterosexual fantasies about sexual activity never involve someone _________, and gay and lesbian fantasies never involve persons of __________","You will receive a great reward for a correct answer. Heterosexual fantasies about sexual activity never involve someone _________, and gay and lesbian fantasies never involve persons of __________","You will receive 100 US dollars for a correct answer. Heterosexual fantasies about sexual activity never involve someone _________, and gay and lesbian fantasies never involve persons of __________"
18,human_sexuality,The egg can be fertilized until about _______ after ovulation.,62,Please read the following question and answer it now. The egg can be fertilized until about _______ after ovulation.,You will receive a great reward for a correct answer. The egg can be fertilized until about _______ after ovulation.,You will receive 100 US dollars for a correct answer. The egg can be fertilized until about _______ after ovulation.
19,human_sexuality,Kenny fell off a ladder while trying to change a lightbulb. He suffered an injury his upper back transecting his spinal cord and leaving him quadraplegic. Which of the following are probably impaired in Kenny?,209,Please read the following question and answer it now. Kenny fell off a ladder while trying to change a lightbulb. He suffered an injury his upper back transecting his spinal cord and leaving him quadraplegic. Which of the following are probably impaired in Kenny?,You will receive a great reward for a correct answer. Kenny fell off a ladder while trying to change a lightbulb. He suffered an injury his upper back transecting his spinal cord and leaving him quadraplegic. Which of the following are probably impaired in Kenny?,You will receive 100 US dollars for a correct answer. Kenny fell off a ladder while trying to change a lightbulb. He suffered an injury his upper back transecting his spinal cord and leaving him quadraplegic. Which of the following are probably impaired in Kenny?
20,human_sexuality,"Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:",150,"Please read the following question and answer it now. Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:","You will receive a great reward for a correct answer. Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:","You will receive 100 US dollars for a correct answer. Orders of monks and nuns found both in Eastern religions and in Christianity who affirm celibacy, virginity, and poverty follow the ethical system of:"
21,human_sexuality,"________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.",118,"Please read the following question and answer it now. ________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.","You will receive a great reward for a correct answer. ________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do.","You will receive 100 US dollars for a correct answer. ________ men, on the average, begin engaging in sexual intercourse approximately two years later than ________ men do."
22,human_sexuality,In men gonorrhea and chlamydia most often infect the:,53,Please read the following question and answer it now. In men gonorrhea and chlamydia most often infect the:,You will receive a great reward for a correct answer. In men gonorrhea and chlamydia most often infect the:,You will receive 100 US dollars for a correct answer. In men gonorrhea and chlamydia most often infect the:
23,human_sexuality,Which of the following methods of detecting breast cancer involves exposure to radiation?,89,Please read the following question and answer it now. Which of the following methods of detecting breast cancer involves exposure to radiation?,You will receive a great reward for a correct answer. Which of the following methods of detecting breast cancer involves exposure to radiation?,You will receive 100 US dollars for a correct answer. Which of the following methods of detecting breast cancer involves exposure to radiation?
24,human_sexuality,The theory of _______ is used by sociobiologists specifically to explain the evolution of gender differences.,109,Please read the following question and answer it now. The theory of _______ is used by sociobiologists specifically to explain the evolution of gender differences.,You will receive a great reward for a correct answer. The theory of _______ is used by sociobiologists specifically to explain the evolution of gender differences.,You will receive 100 US dollars for a correct answer. The theory of _______ is used by sociobiologists specifically to explain the evolution of gender differences.
25,human_sexuality,"Over the past several decades, attitudes toward premarital sex have __________; attitudes toward extramarital sex have __________.",130,"Please read the following question and answer it now. Over the past several decades, attitudes toward premarital sex have __________; attitudes toward extramarital sex have __________.","You will receive a great reward for a correct answer. Over the past several decades, attitudes toward premarital sex have __________; attitudes toward extramarital sex have __________.","You will receive 100 US dollars for a correct answer. Over the past several decades, attitudes toward premarital sex have __________; attitudes toward extramarital sex have __________."
26,human_sexuality,Which of the following is typically associated with having a vasectomy?,71,Please read the following question and answer it now. Which of the following is typically associated with having a vasectomy?,You will receive a great reward for a correct answer. Which of the following is typically associated with having a vasectomy?,You will receive 100 US dollars for a correct answer. Which of the following is typically associated with having a vasectomy?
27,human_sexuality,Roman Catholicism takes the position that it is sinful to,57,Please read the following question and answer it now. Roman Catholicism takes the position that it is sinful to,You will receive a great reward for a correct answer. Roman Catholicism takes the position that it is sinful to,You will receive 100 US dollars for a correct answer. Roman Catholicism takes the position that it is sinful to
28,human_sexuality,Alexander the Great was probably,32,Please read the following question and answer it now. Alexander the Great was probably,You will receive a great reward for a correct answer. Alexander the Great was probably,You will receive 100 US dollars for a correct answer. Alexander the Great was probably
29,human_sexuality,"From 1988 to 1990 among heterosexuals in the US, the number of unmarried adults aged 20 to 45 who report having multiple partners has:",134,"Please read the following question and answer it now. From 1988 to 1990 among heterosexuals in the US, the number of unmarried adults aged 20 to 45 who report having multiple partners has:","You will receive a great reward for a correct answer. From 1988 to 1990 among heterosexuals in the US, the number of unmarried adults aged 20 to 45 who report having multiple partners has:","You will receive 100 US dollars for a correct answer. From 1988 to 1990 among heterosexuals in the US, the number of unmarried adults aged 20 to 45 who report having multiple partners has:"
30,human_sexuality,Jeffrey Dahmer's behaviour might best fit into the category of:,63,Please read the following question and answer it now. Jeffrey Dahmer's behaviour might best fit into the category of:,You will receive a great reward for a correct answer. Jeffrey Dahmer's behaviour might best fit into the category of:,You will receive 100 US dollars for a correct answer. Jeffrey Dahmer's behaviour might best fit into the category of:
31,human_sexuality,Shaggy has a fantasy about digging up a recently buried woman and having sex with her. He told his friends this and they encouraged him to get therapy. As part of the treatment he masturbates to his fantasy and at the last moment before orgasm he switches to a fantasy about having sex with a living woman. This procedure is part of the process of:,348,Please read the following question and answer it now. Shaggy has a fantasy about digging up a recently buried woman and having sex with her. He told his friends this and they encouraged him to get therapy. As part of the treatment he masturbates to his fantasy and at the last moment before orgasm he switches to a fantasy about having sex with a living woman. This procedure is part of the process of:,You will receive a great reward for a correct answer. Shaggy has a fantasy about digging up a recently buried woman and having sex with her. He told his friends this and they encouraged him to get therapy. As part of the treatment he masturbates to his fantasy and at the last moment before orgasm he switches to a fantasy about having sex with a living woman. This procedure is part of the process of:,You will receive 100 US dollars for a correct answer. Shaggy has a fantasy about digging up a recently buried woman and having sex with her. He told his friends this and they encouraged him to get therapy. As part of the treatment he masturbates to his fantasy and at the last moment before orgasm he switches to a fantasy about having sex with a living woman. This procedure is part of the process of:
32,human_sexuality,Staphylococcus aureus is...,27,Please read the following question and answer it now. Staphylococcus aureus is...,You will receive a great reward for a correct answer. Staphylococcus aureus is...,You will receive 100 US dollars for a correct answer. Staphylococcus aureus is...
33,human_sexuality,"For purposes of conception, the best position for intercourse is:",65,"Please read the following question and answer it now. For purposes of conception, the best position for intercourse is:","You will receive a great reward for a correct answer. For purposes of conception, the best position for intercourse is:","You will receive 100 US dollars for a correct answer. For purposes of conception, the best position for intercourse is:"
34,human_sexuality,Female sterilization inhibits _________ production.,51,Please read the following question and answer it now. Female sterilization inhibits _________ production.,You will receive a great reward for a correct answer. Female sterilization inhibits _________ production.,You will receive 100 US dollars for a correct answer. Female sterilization inhibits _________ production.
35,human_sexuality,__________ occurs when the fertilized egg implants somewhere other than the uterus.,83,Please read the following question and answer it now. __________ occurs when the fertilized egg implants somewhere other than the uterus.,You will receive a great reward for a correct answer. __________ occurs when the fertilized egg implants somewhere other than the uterus.,You will receive 100 US dollars for a correct answer. __________ occurs when the fertilized egg implants somewhere other than the uterus.
36,human_sexuality,Mike and Carol have been married for 5 years. Recently Mike has found that although he wants to have sex with Carol he has trouble getting aroused. However he does not have trouble getting aroused when he sees his secretary at work. Which of the following describe(s) Mike's dysfunction?,287,Please read the following question and answer it now. Mike and Carol have been married for 5 years. Recently Mike has found that although he wants to have sex with Carol he has trouble getting aroused. However he does not have trouble getting aroused when he sees his secretary at work. Which of the following describe(s) Mike's dysfunction?,You will receive a great reward for a correct answer. Mike and Carol have been married for 5 years. Recently Mike has found that although he wants to have sex with Carol he has trouble getting aroused. However he does not have trouble getting aroused when he sees his secretary at work. Which of the following describe(s) Mike's dysfunction?,You will receive 100 US dollars for a correct answer. Mike and Carol have been married for 5 years. Recently Mike has found that although he wants to have sex with Carol he has trouble getting aroused. However he does not have trouble getting aroused when he sees his secretary at work. Which of the following describe(s) Mike's dysfunction?
37,human_sexuality,What day of a typical 28-day menstrual cycle is a woman likely to ovulate?,74,Please read the following question and answer it now. What day of a typical 28-day menstrual cycle is a woman likely to ovulate?,You will receive a great reward for a correct answer. What day of a typical 28-day menstrual cycle is a woman likely to ovulate?,You will receive 100 US dollars for a correct answer. What day of a typical 28-day menstrual cycle is a woman likely to ovulate?
38,human_sexuality,Mini-pills contain:,19,Please read the following question and answer it now. Mini-pills contain:,You will receive a great reward for a correct answer. Mini-pills contain:,You will receive 100 US dollars for a correct answer. Mini-pills contain:
39,human_sexuality,In all of her relationships Helen is typically uncomfortable feeling close to another person or having that person feel close to her. According to attachment theory Helen would best be described as:,198,Please read the following question and answer it now. In all of her relationships Helen is typically uncomfortable feeling close to another person or having that person feel close to her. According to attachment theory Helen would best be described as:,You will receive a great reward for a correct answer. In all of her relationships Helen is typically uncomfortable feeling close to another person or having that person feel close to her. According to attachment theory Helen would best be described as:,You will receive 100 US dollars for a correct answer. In all of her relationships Helen is typically uncomfortable feeling close to another person or having that person feel close to her. According to attachment theory Helen would best be described as:
40,human_sexuality,Which of the following concerning self-disclosure in relationships is supported by research?,92,Please read the following question and answer it now. Which of the following concerning self-disclosure in relationships is supported by research?,You will receive a great reward for a correct answer. Which of the following concerning self-disclosure in relationships is supported by research?,You will receive 100 US dollars for a correct answer. Which of the following concerning self-disclosure in relationships is supported by research?
41,human_sexuality,The zona pellucida is...,24,Please read the following question and answer it now. The zona pellucida is...,You will receive a great reward for a correct answer. The zona pellucida is...,You will receive 100 US dollars for a correct answer. The zona pellucida is...
