ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,elementary_mathematics,What is 60% of 30?,18,Please read the following question and answer it now. What is 60% of 30?,You will receive a great reward for a correct answer. What is 60% of 30?,You will receive 100 US dollars for a correct answer. What is 60% of 30?
2,elementary_mathematics,There are 10 red chips and 5 blue chips in a bag. What are the chances of picking a blue chip if you reach into the bag and pick one without looking?,149,Please read the following question and answer it now. There are 10 red chips and 5 blue chips in a bag. What are the chances of picking a blue chip if you reach into the bag and pick one without looking?,You will receive a great reward for a correct answer. There are 10 red chips and 5 blue chips in a bag. What are the chances of picking a blue chip if you reach into the bag and pick one without looking?,You will receive 100 US dollars for a correct answer. There are 10 red chips and 5 blue chips in a bag. What are the chances of picking a blue chip if you reach into the bag and pick one without looking?
3,elementary_mathematics,A basketball player scored 18 points in his first game. This is 4 points fewer than he scored in his second game. Write and solve an equation to find p the number of points he scored in his second game.,202,Please read the following question and answer it now. A basketball player scored 18 points in his first game. This is 4 points fewer than he scored in his second game. Write and solve an equation to find p the number of points he scored in his second game.,You will receive a great reward for a correct answer. A basketball player scored 18 points in his first game. This is 4 points fewer than he scored in his second game. Write and solve an equation to find p the number of points he scored in his second game.,You will receive 100 US dollars for a correct answer. A basketball player scored 18 points in his first game. This is 4 points fewer than he scored in his second game. Write and solve an equation to find p the number of points he scored in his second game.
4,elementary_mathematics,"Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.",57,"Please read the following question and answer it now. Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","You will receive a great reward for a correct answer. Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18.","You will receive 100 US dollars for a correct answer. Order from greatest to least: 3, 3 and 1 over 8,3.8,3.18."
5,elementary_mathematics,Find the GCD of 25 and 55.,26,Please read the following question and answer it now. Find the GCD of 25 and 55.,You will receive a great reward for a correct answer. Find the GCD of 25 and 55.,You will receive 100 US dollars for a correct answer. Find the GCD of 25 and 55.
6,elementary_mathematics,Find the quotient of 2.16 ÷ 0.06.,33,Please read the following question and answer it now. Find the quotient of 2.16 ÷ 0.06.,You will receive a great reward for a correct answer. Find the quotient of 2.16 ÷ 0.06.,You will receive 100 US dollars for a correct answer. Find the quotient of 2.16 ÷ 0.06.
7,elementary_mathematics,"Last year, Chesa made 32 one-cup servings of soup for a school party. This year, she will make two times the amount of soup that she made last year. How many gallons of soup will Chesa make this year?",200,"Please read the following question and answer it now. Last year, Chesa made 32 one-cup servings of soup for a school party. This year, she will make two times the amount of soup that she made last year. How many gallons of soup will Chesa make this year?","You will receive a great reward for a correct answer. Last year, Chesa made 32 one-cup servings of soup for a school party. This year, she will make two times the amount of soup that she made last year. How many gallons of soup will Chesa make this year?","You will receive 100 US dollars for a correct answer. Last year, Chesa made 32 one-cup servings of soup for a school party. This year, she will make two times the amount of soup that she made last year. How many gallons of soup will Chesa make this year?"
8,elementary_mathematics,"The original price of a new bicycle is $138.00. If the bicycle is marked down 15%, what is the new price?",105,"Please read the following question and answer it now. The original price of a new bicycle is $138.00. If the bicycle is marked down 15%, what is the new price?","You will receive a great reward for a correct answer. The original price of a new bicycle is $138.00. If the bicycle is marked down 15%, what is the new price?","You will receive 100 US dollars for a correct answer. The original price of a new bicycle is $138.00. If the bicycle is marked down 15%, what is the new price?"
9,elementary_mathematics,Two whole numbers have a least common multiple of 60. Each number is less than or equal to 12. The greatest common factor of the two numbersis 2. What are the two numbers?,171,Please read the following question and answer it now. Two whole numbers have a least common multiple of 60. Each number is less than or equal to 12. The greatest common factor of the two numbersis 2. What are the two numbers?,You will receive a great reward for a correct answer. Two whole numbers have a least common multiple of 60. Each number is less than or equal to 12. The greatest common factor of the two numbersis 2. What are the two numbers?,You will receive 100 US dollars for a correct answer. Two whole numbers have a least common multiple of 60. Each number is less than or equal to 12. The greatest common factor of the two numbersis 2. What are the two numbers?
10,elementary_mathematics,Write the prime factorization of 48. Use exponents where possible.,66,Please read the following question and answer it now. Write the prime factorization of 48. Use exponents where possible.,You will receive a great reward for a correct answer. Write the prime factorization of 48. Use exponents where possible.,You will receive 100 US dollars for a correct answer. Write the prime factorization of 48. Use exponents where possible.
11,elementary_mathematics,Solve the equation −6x = −36. Check your answer.,48,Please read the following question and answer it now. Solve the equation −6x = −36. Check your answer.,You will receive a great reward for a correct answer. Solve the equation −6x = −36. Check your answer.,You will receive 100 US dollars for a correct answer. Solve the equation −6x = −36. Check your answer.
12,elementary_mathematics,"Rita is moving a pile of 120 rocks by hand to build a rock wall. If h represents the number of rocks that she can carry in one load, which expression represents the total number of loads needed to move the entire pile of rocks?",227,"Please read the following question and answer it now. Rita is moving a pile of 120 rocks by hand to build a rock wall. If h represents the number of rocks that she can carry in one load, which expression represents the total number of loads needed to move the entire pile of rocks?","You will receive a great reward for a correct answer. Rita is moving a pile of 120 rocks by hand to build a rock wall. If h represents the number of rocks that she can carry in one load, which expression represents the total number of loads needed to move the entire pile of rocks?","You will receive 100 US dollars for a correct answer. Rita is moving a pile of 120 rocks by hand to build a rock wall. If h represents the number of rocks that she can carry in one load, which expression represents the total number of loads needed to move the entire pile of rocks?"
13,elementary_mathematics,Which fraction shows the ratio of 3 dogs to 5 dogs?,51,Please read the following question and answer it now. Which fraction shows the ratio of 3 dogs to 5 dogs?,You will receive a great reward for a correct answer. Which fraction shows the ratio of 3 dogs to 5 dogs?,You will receive 100 US dollars for a correct answer. Which fraction shows the ratio of 3 dogs to 5 dogs?
14,elementary_mathematics,Find the LCM of 24 and 36.,26,Please read the following question and answer it now. Find the LCM of 24 and 36.,You will receive a great reward for a correct answer. Find the LCM of 24 and 36.,You will receive 100 US dollars for a correct answer. Find the LCM of 24 and 36.
15,elementary_mathematics,"What is the quotient of 1,224/9?",32,"Please read the following question and answer it now. What is the quotient of 1,224/9?","You will receive a great reward for a correct answer. What is the quotient of 1,224/9?","You will receive 100 US dollars for a correct answer. What is the quotient of 1,224/9?"
16,elementary_mathematics,"If the value of x is between 0.0051 and 0.038, which of the following could be x?",81,"Please read the following question and answer it now. If the value of x is between 0.0051 and 0.038, which of the following could be x?","You will receive a great reward for a correct answer. If the value of x is between 0.0051 and 0.038, which of the following could be x?","You will receive 100 US dollars for a correct answer. If the value of x is between 0.0051 and 0.038, which of the following could be x?"
