ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,marketing,"The development of social media has enabled individuals to communicate with organizations, communities, friends, and family. The content of the message can be about brands, experiences, or events, and is developed and shared by individuals. This is referred to as:",264,"Please read the following question and answer it now. The development of social media has enabled individuals to communicate with organizations, communities, friends, and family. The content of the message can be about brands, experiences, or events, and is developed and shared by individuals. This is referred to as:","You will receive a great reward for a correct answer. The development of social media has enabled individuals to communicate with organizations, communities, friends, and family. The content of the message can be about brands, experiences, or events, and is developed and shared by individuals. This is referred to as:","You will receive 100 US dollars for a correct answer. The development of social media has enabled individuals to communicate with organizations, communities, friends, and family. The content of the message can be about brands, experiences, or events, and is developed and shared by individuals. This is referred to as:"
2,marketing,"________________reflect a purchaser's high level of involvement in the purchase decision. There is high perceived risk in these decisions so consumers spend a great deal of time, care, and energy searching, formulating, and making the final decision.",250,"Please read the following question and answer it now. ________________reflect a purchaser's high level of involvement in the purchase decision. There is high perceived risk in these decisions so consumers spend a great deal of time, care, and energy searching, formulating, and making the final decision.","You will receive a great reward for a correct answer. ________________reflect a purchaser's high level of involvement in the purchase decision. There is high perceived risk in these decisions so consumers spend a great deal of time, care, and energy searching, formulating, and making the final decision.","You will receive 100 US dollars for a correct answer. ________________reflect a purchaser's high level of involvement in the purchase decision. There is high perceived risk in these decisions so consumers spend a great deal of time, care, and energy searching, formulating, and making the final decision."
3,marketing,"A framework categorizes different services, which, in turn, influence the degree to which market offerings can be evaluated, and three main properties are identified:",166,"Please read the following question and answer it now. A framework categorizes different services, which, in turn, influence the degree to which market offerings can be evaluated, and three main properties are identified:","You will receive a great reward for a correct answer. A framework categorizes different services, which, in turn, influence the degree to which market offerings can be evaluated, and three main properties are identified:","You will receive 100 US dollars for a correct answer. A framework categorizes different services, which, in turn, influence the degree to which market offerings can be evaluated, and three main properties are identified:"
4,marketing,Which of the following statements is correct?,45,Please read the following question and answer it now. Which of the following statements is correct?,You will receive a great reward for a correct answer. Which of the following statements is correct?,You will receive 100 US dollars for a correct answer. Which of the following statements is correct?
5,marketing,Which of the following elements is not part of Porter's Five Forces model for industry competitiveness?,103,Please read the following question and answer it now. Which of the following elements is not part of Porter's Five Forces model for industry competitiveness?,You will receive a great reward for a correct answer. Which of the following elements is not part of Porter's Five Forces model for industry competitiveness?,You will receive 100 US dollars for a correct answer. Which of the following elements is not part of Porter's Five Forces model for industry competitiveness?
6,marketing,"Collectively organizations that combine to enable offerings to reach end users quickly and efficiently constitute a marketing channel, are sometimes referred to as a:",166,"Please read the following question and answer it now. Collectively organizations that combine to enable offerings to reach end users quickly and efficiently constitute a marketing channel, are sometimes referred to as a:","You will receive a great reward for a correct answer. Collectively organizations that combine to enable offerings to reach end users quickly and efficiently constitute a marketing channel, are sometimes referred to as a:","You will receive 100 US dollars for a correct answer. Collectively organizations that combine to enable offerings to reach end users quickly and efficiently constitute a marketing channel, are sometimes referred to as a:"
7,marketing,"Which of the following terms refers to the paid mention of a company, a product, or a service by a form of media?",113,"Please read the following question and answer it now. Which of the following terms refers to the paid mention of a company, a product, or a service by a form of media?","You will receive a great reward for a correct answer. Which of the following terms refers to the paid mention of a company, a product, or a service by a form of media?","You will receive 100 US dollars for a correct answer. Which of the following terms refers to the paid mention of a company, a product, or a service by a form of media?"
8,marketing,The action of presenting persuasive communication and the action of audiences in interpreting that communication to assimilate it into their existing understanding is referred to as:,182,Please read the following question and answer it now. The action of presenting persuasive communication and the action of audiences in interpreting that communication to assimilate it into their existing understanding is referred to as:,You will receive a great reward for a correct answer. The action of presenting persuasive communication and the action of audiences in interpreting that communication to assimilate it into their existing understanding is referred to as:,You will receive 100 US dollars for a correct answer. The action of presenting persuasive communication and the action of audiences in interpreting that communication to assimilate it into their existing understanding is referred to as:
9,marketing,Intermediaries assist end-users by bringing a product produced a long way away to a more convenient location for purchase and consumption. This is referred to as:,162,Please read the following question and answer it now. Intermediaries assist end-users by bringing a product produced a long way away to a more convenient location for purchase and consumption. This is referred to as:,You will receive a great reward for a correct answer. Intermediaries assist end-users by bringing a product produced a long way away to a more convenient location for purchase and consumption. This is referred to as:,You will receive 100 US dollars for a correct answer. Intermediaries assist end-users by bringing a product produced a long way away to a more convenient location for purchase and consumption. This is referred to as:
10,marketing,"New technology results in new goods and services, and it can also:",66,"Please read the following question and answer it now. New technology results in new goods and services, and it can also:","You will receive a great reward for a correct answer. New technology results in new goods and services, and it can also:","You will receive 100 US dollars for a correct answer. New technology results in new goods and services, and it can also:"
