ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,security_studies,Which of these statements does not describe the liberalist conception of the international system?,98,Please read the following question and answer it now. Which of these statements does not describe the liberalist conception of the international system?,You will receive a great reward for a correct answer. Which of these statements does not describe the liberalist conception of the international system?,You will receive 100 US dollars for a correct answer. Which of these statements does not describe the liberalist conception of the international system?
2,security_studies,How does the social constructivist approach account for the process of militarization?,86,Please read the following question and answer it now. How does the social constructivist approach account for the process of militarization?,You will receive a great reward for a correct answer. How does the social constructivist approach account for the process of militarization?,You will receive 100 US dollars for a correct answer. How does the social constructivist approach account for the process of militarization?
3,security_studies,Which of these statements is not accurately applied to Critical Security Studies?,81,Please read the following question and answer it now. Which of these statements is not accurately applied to Critical Security Studies?,You will receive a great reward for a correct answer. Which of these statements is not accurately applied to Critical Security Studies?,You will receive 100 US dollars for a correct answer. Which of these statements is not accurately applied to Critical Security Studies?
4,security_studies,Which of the following phrases is not likely to indicate legitimacy in the new terminology of RMA?,98,Please read the following question and answer it now. Which of the following phrases is not likely to indicate legitimacy in the new terminology of RMA?,You will receive a great reward for a correct answer. Which of the following phrases is not likely to indicate legitimacy in the new terminology of RMA?,You will receive 100 US dollars for a correct answer. Which of the following phrases is not likely to indicate legitimacy in the new terminology of RMA?
5,security_studies,"How have the World Bank and International Monetary Fund, as international financial institutions (IFIs), affected the development of poorer countries?",150,"Please read the following question and answer it now. How have the World Bank and International Monetary Fund, as international financial institutions (IFIs), affected the development of poorer countries?","You will receive a great reward for a correct answer. How have the World Bank and International Monetary Fund, as international financial institutions (IFIs), affected the development of poorer countries?","You will receive 100 US dollars for a correct answer. How have the World Bank and International Monetary Fund, as international financial institutions (IFIs), affected the development of poorer countries?"
6,security_studies,Has TNC become a national security threat?,42,Please read the following question and answer it now. Has TNC become a national security threat?,You will receive a great reward for a correct answer. Has TNC become a national security threat?,You will receive 100 US dollars for a correct answer. Has TNC become a national security threat?
7,security_studies,"Considering commerce and marketing, which of the following present the most significant obstacle to developing IT security?",123,"Please read the following question and answer it now. Considering commerce and marketing, which of the following present the most significant obstacle to developing IT security?","You will receive a great reward for a correct answer. Considering commerce and marketing, which of the following present the most significant obstacle to developing IT security?","You will receive 100 US dollars for a correct answer. Considering commerce and marketing, which of the following present the most significant obstacle to developing IT security?"
8,security_studies,What are the types of terrorism? Are all groups the same?,57,Please read the following question and answer it now. What are the types of terrorism? Are all groups the same?,You will receive a great reward for a correct answer. What are the types of terrorism? Are all groups the same?,You will receive 100 US dollars for a correct answer. What are the types of terrorism? Are all groups the same?
9,security_studies,What is the relationship between historical materialism and the global justice movement?,88,Please read the following question and answer it now. What is the relationship between historical materialism and the global justice movement?,You will receive a great reward for a correct answer. What is the relationship between historical materialism and the global justice movement?,You will receive 100 US dollars for a correct answer. What is the relationship between historical materialism and the global justice movement?
10,security_studies,Which of the following statements best describes the orientation of military security within the traditional conception of security studies?,140,Please read the following question and answer it now. Which of the following statements best describes the orientation of military security within the traditional conception of security studies?,You will receive a great reward for a correct answer. Which of the following statements best describes the orientation of military security within the traditional conception of security studies?,You will receive 100 US dollars for a correct answer. Which of the following statements best describes the orientation of military security within the traditional conception of security studies?
