ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,computer_security,Man in the middle attack can endanger the security of Diffie Hellman method if two parties are not,98,Please read the following question and answer it now. Man in the middle attack can endanger the security of Diffie Hellman method if two parties are not,You will receive a great reward for a correct answer. Man in the middle attack can endanger the security of Diffie Hellman method if two parties are not,You will receive 100 US dollars for a correct answer. Man in the middle attack can endanger the security of Diffie Hellman method if two parties are not
2,computer_security,A session symmetric key between two parties is used,51,Please read the following question and answer it now. A session symmetric key between two parties is used,You will receive a great reward for a correct answer. A session symmetric key between two parties is used,You will receive 100 US dollars for a correct answer. A session symmetric key between two parties is used
3,computer_security,A __________ is a sequential segment of the memory location that is allocated for containing some data such as a character string or an array of integers.,154,Please read the following question and answer it now. A __________ is a sequential segment of the memory location that is allocated for containing some data such as a character string or an array of integers.,You will receive a great reward for a correct answer. A __________ is a sequential segment of the memory location that is allocated for containing some data such as a character string or an array of integers.,You will receive 100 US dollars for a correct answer. A __________ is a sequential segment of the memory location that is allocated for containing some data such as a character string or an array of integers.
4,computer_security,The stack is memory for storing,31,Please read the following question and answer it now. The stack is memory for storing,You will receive a great reward for a correct answer. The stack is memory for storing,You will receive 100 US dollars for a correct answer. The stack is memory for storing
5,computer_security,"Consider the paper Native Client: A Sandbox for Portable, Untrusted x86 Native Code by Yee et al. Ben Bitdiddle notes that NaCl uses Intel x86 segmentation to ensure that the sandboxed module does not read or write memory outside its own data area, and does not execute instructions outside its own code. Ben thinks that with these restrictions alone, executing the sandboxed module must be safe; that is, he thinks validation is not needed. Ben is wrong. Circle the types of x86 machine instructions that the validator always forbids in sandboxed code. Please ignore trampoline and springboard code.",600,"Please read the following question and answer it now. Consider the paper Native Client: A Sandbox for Portable, Untrusted x86 Native Code by Yee et al. Ben Bitdiddle notes that NaCl uses Intel x86 segmentation to ensure that the sandboxed module does not read or write memory outside its own data area, and does not execute instructions outside its own code. Ben thinks that with these restrictions alone, executing the sandboxed module must be safe; that is, he thinks validation is not needed. Ben is wrong. Circle the types of x86 machine instructions that the validator always forbids in sandboxed code. Please ignore trampoline and springboard code.","You will receive a great reward for a correct answer. Consider the paper Native Client: A Sandbox for Portable, Untrusted x86 Native Code by Yee et al. Ben Bitdiddle notes that NaCl uses Intel x86 segmentation to ensure that the sandboxed module does not read or write memory outside its own data area, and does not execute instructions outside its own code. Ben thinks that with these restrictions alone, executing the sandboxed module must be safe; that is, he thinks validation is not needed. Ben is wrong. Circle the types of x86 machine instructions that the validator always forbids in sandboxed code. Please ignore trampoline and springboard code.","You will receive 100 US dollars for a correct answer. Consider the paper Native Client: A Sandbox for Portable, Untrusted x86 Native Code by Yee et al. Ben Bitdiddle notes that NaCl uses Intel x86 segmentation to ensure that the sandboxed module does not read or write memory outside its own data area, and does not execute instructions outside its own code. Ben thinks that with these restrictions alone, executing the sandboxed module must be safe; that is, he thinks validation is not needed. Ben is wrong. Circle the types of x86 machine instructions that the validator always forbids in sandboxed code. Please ignore trampoline and springboard code."
6,computer_security,"What does it mean to ""be stealthy"" during a penetration test?",61,"Please read the following question and answer it now. What does it mean to ""be stealthy"" during a penetration test?","You will receive a great reward for a correct answer. What does it mean to ""be stealthy"" during a penetration test?","You will receive 100 US dollars for a correct answer. What does it mean to ""be stealthy"" during a penetration test?"
7,computer_security,"Suppose Unix did not provide a way of passing file descriptors between processes, but still allowed inheriting file descriptors from a parent on fork and exec. What aspects of the OKWS design would break without file descriptor passing?
1. It would be impossible for services to send messages to oklogd.
2. It would be impossible for services to get a TCP connection to a database proxy.",387,"Please read the following question and answer it now. Suppose Unix did not provide a way of passing file descriptors between processes, but still allowed inheriting file descriptors from a parent on fork and exec. What aspects of the OKWS design would break without file descriptor passing?
1. It would be impossible for services to send messages to oklogd.
2. It would be impossible for services to get a TCP connection to a database proxy.","You will receive a great reward for a correct answer. Suppose Unix did not provide a way of passing file descriptors between processes, but still allowed inheriting file descriptors from a parent on fork and exec. What aspects of the OKWS design would break without file descriptor passing?
1. It would be impossible for services to send messages to oklogd.
2. It would be impossible for services to get a TCP connection to a database proxy.","You will receive 100 US dollars for a correct answer. Suppose Unix did not provide a way of passing file descriptors between processes, but still allowed inheriting file descriptors from a parent on fork and exec. What aspects of the OKWS design would break without file descriptor passing?
1. It would be impossible for services to send messages to oklogd.
2. It would be impossible for services to get a TCP connection to a database proxy."
8,computer_security,What is the difference between a direct leak and a side channel?,64,Please read the following question and answer it now. What is the difference between a direct leak and a side channel?,You will receive a great reward for a correct answer. What is the difference between a direct leak and a side channel?,You will receive 100 US dollars for a correct answer. What is the difference between a direct leak and a side channel?
9,computer_security,"Let I = (S,V)I=(S,V) be a MAC. Suppose S(k,m)S(k,m) is always 5 bits long. Can this MAC be secure?",98,"Please read the following question and answer it now. Let I = (S,V)I=(S,V) be a MAC. Suppose S(k,m)S(k,m) is always 5 bits long. Can this MAC be secure?","You will receive a great reward for a correct answer. Let I = (S,V)I=(S,V) be a MAC. Suppose S(k,m)S(k,m) is always 5 bits long. Can this MAC be secure?","You will receive 100 US dollars for a correct answer. Let I = (S,V)I=(S,V) be a MAC. Suppose S(k,m)S(k,m) is always 5 bits long. Can this MAC be secure?"
10,computer_security,An integer overflow occurs when,31,Please read the following question and answer it now. An integer overflow occurs when,You will receive a great reward for a correct answer. An integer overflow occurs when,You will receive 100 US dollars for a correct answer. An integer overflow occurs when
11,computer_security,Which among them has the strongest wireless security?,53,Please read the following question and answer it now. Which among them has the strongest wireless security?,You will receive a great reward for a correct answer. Which among them has the strongest wireless security?,You will receive 100 US dollars for a correct answer. Which among them has the strongest wireless security?
12,computer_security,_______________ is the central node of 802.11 wireless operations.,66,Please read the following question and answer it now. _______________ is the central node of 802.11 wireless operations.,You will receive a great reward for a correct answer. _______________ is the central node of 802.11 wireless operations.,You will receive 100 US dollars for a correct answer. _______________ is the central node of 802.11 wireless operations.
13,computer_security,"When the data must arrive at the receiver exactly as they were sent, its called",79,"Please read the following question and answer it now. When the data must arrive at the receiver exactly as they were sent, its called","You will receive a great reward for a correct answer. When the data must arrive at the receiver exactly as they were sent, its called","You will receive 100 US dollars for a correct answer. When the data must arrive at the receiver exactly as they were sent, its called"
14,computer_security,The sub key length at each round of DES is__________,52,Please read the following question and answer it now. The sub key length at each round of DES is__________,You will receive a great reward for a correct answer. The sub key length at each round of DES is__________,You will receive 100 US dollars for a correct answer. The sub key length at each round of DES is__________
