ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,conceptual_physics,To receive an electric shock there must be a,44,Please read the following question and answer it now. To receive an electric shock there must be a,You will receive a great reward for a correct answer. To receive an electric shock there must be a,You will receive 100 US dollars for a correct answer. To receive an electric shock there must be a
2,conceptual_physics,The complementary color of blue is,34,Please read the following question and answer it now. The complementary color of blue is,You will receive a great reward for a correct answer. The complementary color of blue is,You will receive 100 US dollars for a correct answer. The complementary color of blue is
3,conceptual_physics,The second law of thermodynamics tells us that heat doesn’t flow from,69,Please read the following question and answer it now. The second law of thermodynamics tells us that heat doesn’t flow from,You will receive a great reward for a correct answer. The second law of thermodynamics tells us that heat doesn’t flow from,You will receive 100 US dollars for a correct answer. The second law of thermodynamics tells us that heat doesn’t flow from
4,conceptual_physics,Thermal convection involves mainly,34,Please read the following question and answer it now. Thermal convection involves mainly,You will receive a great reward for a correct answer. Thermal convection involves mainly,You will receive 100 US dollars for a correct answer. Thermal convection involves mainly
5,conceptual_physics,"When white light passes through a prism, the light that bends more than green is",80,"Please read the following question and answer it now. When white light passes through a prism, the light that bends more than green is","You will receive a great reward for a correct answer. When white light passes through a prism, the light that bends more than green is","You will receive 100 US dollars for a correct answer. When white light passes through a prism, the light that bends more than green is"
6,conceptual_physics,"If you were to travel at a speed close to the speed of light, you could notice that your own",92,"Please read the following question and answer it now. If you were to travel at a speed close to the speed of light, you could notice that your own","You will receive a great reward for a correct answer. If you were to travel at a speed close to the speed of light, you could notice that your own","You will receive 100 US dollars for a correct answer. If you were to travel at a speed close to the speed of light, you could notice that your own"
7,conceptual_physics,The time it takes for a pendulum swinging to and fro refers to its,66,Please read the following question and answer it now. The time it takes for a pendulum swinging to and fro refers to its,You will receive a great reward for a correct answer. The time it takes for a pendulum swinging to and fro refers to its,You will receive 100 US dollars for a correct answer. The time it takes for a pendulum swinging to and fro refers to its
8,conceptual_physics,Microscopic slush in water tends to make the water,50,Please read the following question and answer it now. Microscopic slush in water tends to make the water,You will receive a great reward for a correct answer. Microscopic slush in water tends to make the water,You will receive 100 US dollars for a correct answer. Microscopic slush in water tends to make the water
9,conceptual_physics,"Compared with the power input, the power output of an ideal transformer is",74,"Please read the following question and answer it now. Compared with the power input, the power output of an ideal transformer is","You will receive a great reward for a correct answer. Compared with the power input, the power output of an ideal transformer is","You will receive 100 US dollars for a correct answer. Compared with the power input, the power output of an ideal transformer is"
10,conceptual_physics,Huygens’ principle for light is primarily described by,54,Please read the following question and answer it now. Huygens’ principle for light is primarily described by,You will receive a great reward for a correct answer. Huygens’ principle for light is primarily described by,You will receive 100 US dollars for a correct answer. Huygens’ principle for light is primarily described by
11,conceptual_physics,A diffraction grating relies on light,37,Please read the following question and answer it now. A diffraction grating relies on light,You will receive a great reward for a correct answer. A diffraction grating relies on light,You will receive 100 US dollars for a correct answer. A diffraction grating relies on light
12,conceptual_physics,The phenomenon of beats is the result of sound,46,Please read the following question and answer it now. The phenomenon of beats is the result of sound,You will receive a great reward for a correct answer. The phenomenon of beats is the result of sound,You will receive 100 US dollars for a correct answer. The phenomenon of beats is the result of sound
13,conceptual_physics,"During the time an aircraft produces a sonic boom, the aircraft is",66,"Please read the following question and answer it now. During the time an aircraft produces a sonic boom, the aircraft is","You will receive a great reward for a correct answer. During the time an aircraft produces a sonic boom, the aircraft is","You will receive 100 US dollars for a correct answer. During the time an aircraft produces a sonic boom, the aircraft is"
14,conceptual_physics,Sound travels in,16,Please read the following question and answer it now. Sound travels in,You will receive a great reward for a correct answer. Sound travels in,You will receive 100 US dollars for a correct answer. Sound travels in
15,conceptual_physics,When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,125,Please read the following question and answer it now. When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,You will receive a great reward for a correct answer. When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum,You will receive 100 US dollars for a correct answer. When a spinning system contracts in the absence of an external torque its rotational speed increases and its angular momentum
16,conceptual_physics,"A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?",119,"Please read the following question and answer it now. A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?","You will receive a great reward for a correct answer. A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?","You will receive 100 US dollars for a correct answer. A radioactive sample has a half-life of 1 hour. If we start with 1.000 gram of it at noon, how much remains at 3:00 pm?"
17,conceptual_physics,The phenomenon of interference occurs for,41,Please read the following question and answer it now. The phenomenon of interference occurs for,You will receive a great reward for a correct answer. The phenomenon of interference occurs for,You will receive 100 US dollars for a correct answer. The phenomenon of interference occurs for
18,conceptual_physics,"In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of",122,"Please read the following question and answer it now. In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of","You will receive a great reward for a correct answer. In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of","You will receive 100 US dollars for a correct answer. In a mixture of hydrogen, oxygen, and nitrogen gases at a given temperature, the fastest molecules on average are those of"
19,conceptual_physics,The flight of a blimp best illustrates,38,Please read the following question and answer it now. The flight of a blimp best illustrates,You will receive a great reward for a correct answer. The flight of a blimp best illustrates,You will receive 100 US dollars for a correct answer. The flight of a blimp best illustrates
20,conceptual_physics,The period of a 10-Hz wave is,29,Please read the following question and answer it now. The period of a 10-Hz wave is,You will receive a great reward for a correct answer. The period of a 10-Hz wave is,You will receive 100 US dollars for a correct answer. The period of a 10-Hz wave is
21,conceptual_physics,To say that a rose petal is red is to say that it,49,Please read the following question and answer it now. To say that a rose petal is red is to say that it,You will receive a great reward for a correct answer. To say that a rose petal is red is to say that it,You will receive 100 US dollars for a correct answer. To say that a rose petal is red is to say that it
22,conceptual_physics,Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,182,Please read the following question and answer it now. Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,You will receive a great reward for a correct answer. Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?,You will receive 100 US dollars for a correct answer. Suppose the number of neutrons in a reactor that is starting up doubles each minute reaching one billion neutrons in 10 minutes. When did the number of neutrons reach half a billion?
23,conceptual_physics,Bow waves are produced by waves of water,40,Please read the following question and answer it now. Bow waves are produced by waves of water,You will receive a great reward for a correct answer. Bow waves are produced by waves of water,You will receive 100 US dollars for a correct answer. Bow waves are produced by waves of water
24,conceptual_physics,The electric field between a pair of oppositely charged parallel plates,71,Please read the following question and answer it now. The electric field between a pair of oppositely charged parallel plates,You will receive a great reward for a correct answer. The electric field between a pair of oppositely charged parallel plates,You will receive 100 US dollars for a correct answer. The electric field between a pair of oppositely charged parallel plates
25,conceptual_physics,The mutual induction of electric and magnetic fields can produce,64,Please read the following question and answer it now. The mutual induction of electric and magnetic fields can produce,You will receive a great reward for a correct answer. The mutual induction of electric and magnetic fields can produce,You will receive 100 US dollars for a correct answer. The mutual induction of electric and magnetic fields can produce
26,conceptual_physics,The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,71,Please read the following question and answer it now. The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,You will receive a great reward for a correct answer. The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is,You will receive 100 US dollars for a correct answer. The work done on a 100-kg crate that is hoisted 2 m in a time of 4 s is
27,conceptual_physics,When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,140,Please read the following question and answer it now. When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,You will receive a great reward for a correct answer. When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of,You will receive 100 US dollars for a correct answer. When a fusion reaction converts a pair of hydrogen isotopes to an alpha particle and a neutron most of the energy released is in the form of
28,conceptual_physics,Heat comes from the Sun to Earth by the process of,50,Please read the following question and answer it now. Heat comes from the Sun to Earth by the process of,You will receive a great reward for a correct answer. Heat comes from the Sun to Earth by the process of,You will receive 100 US dollars for a correct answer. Heat comes from the Sun to Earth by the process of
29,conceptual_physics,"When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal",93,"Please read the following question and answer it now. When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal","You will receive a great reward for a correct answer. When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal","You will receive 100 US dollars for a correct answer. When a cannonball is fired from a cannon, both the cannonball and the cannon experience equal"
30,conceptual_physics,"If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?",108,"Please read the following question and answer it now. If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?","You will receive a great reward for a correct answer. If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?","You will receive 100 US dollars for a correct answer. If two protons and two neutrons are removed from the nucleus of neon-20, a nucleus of which element remains?"
31,conceptual_physics,"The difference between dc and ac in electric circuits is that in dc, charges flow",81,"Please read the following question and answer it now. The difference between dc and ac in electric circuits is that in dc, charges flow","You will receive a great reward for a correct answer. The difference between dc and ac in electric circuits is that in dc, charges flow","You will receive 100 US dollars for a correct answer. The difference between dc and ac in electric circuits is that in dc, charges flow"
32,conceptual_physics,"When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to",106,"Please read the following question and answer it now. When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to","You will receive a great reward for a correct answer. When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to","You will receive 100 US dollars for a correct answer. When relatively slow-moving molecules condense from the air, the temperature of the remaining air tends to"
33,conceptual_physics,A wave transfers,16,Please read the following question and answer it now. A wave transfers,You will receive a great reward for a correct answer. A wave transfers,You will receive 100 US dollars for a correct answer. A wave transfers
34,conceptual_physics,"According to Coulomb, a pair of charged particles placed twice as close to each other experience a force",104,"Please read the following question and answer it now. According to Coulomb, a pair of charged particles placed twice as close to each other experience a force","You will receive a great reward for a correct answer. According to Coulomb, a pair of charged particles placed twice as close to each other experience a force","You will receive 100 US dollars for a correct answer. According to Coulomb, a pair of charged particles placed twice as close to each other experience a force"
35,conceptual_physics,"In a hydraulic press operation, the output piston cannot",56,"Please read the following question and answer it now. In a hydraulic press operation, the output piston cannot","You will receive a great reward for a correct answer. In a hydraulic press operation, the output piston cannot","You will receive 100 US dollars for a correct answer. In a hydraulic press operation, the output piston cannot"
36,conceptual_physics,A capacitor can store,21,Please read the following question and answer it now. A capacitor can store,You will receive a great reward for a correct answer. A capacitor can store,You will receive 100 US dollars for a correct answer. A capacitor can store
37,conceptual_physics,"If the Sun were twice as massive, its pull on Mars would be",59,"Please read the following question and answer it now. If the Sun were twice as massive, its pull on Mars would be","You will receive a great reward for a correct answer. If the Sun were twice as massive, its pull on Mars would be","You will receive 100 US dollars for a correct answer. If the Sun were twice as massive, its pull on Mars would be"
38,conceptual_physics,"In his special theory of relativity, Einstein stated that the laws of physics are",81,"Please read the following question and answer it now. In his special theory of relativity, Einstein stated that the laws of physics are","You will receive a great reward for a correct answer. In his special theory of relativity, Einstein stated that the laws of physics are","You will receive 100 US dollars for a correct answer. In his special theory of relativity, Einstein stated that the laws of physics are"
39,conceptual_physics,Put a saucer of water on your table. A process that then occurs is,66,Please read the following question and answer it now. Put a saucer of water on your table. A process that then occurs is,You will receive a great reward for a correct answer. Put a saucer of water on your table. A process that then occurs is,You will receive 100 US dollars for a correct answer. Put a saucer of water on your table. A process that then occurs is
40,conceptual_physics,"If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in",113,"Please read the following question and answer it now. If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in","You will receive a great reward for a correct answer. If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in","You will receive 100 US dollars for a correct answer. If a star that is 20 light-years from Earth explodes, gravitational waves from the explosion would reach Earth in"
41,conceptual_physics,"When wind speeds up as it blows over the top of a hill, atmospheric pressure there",82,"Please read the following question and answer it now. When wind speeds up as it blows over the top of a hill, atmospheric pressure there","You will receive a great reward for a correct answer. When wind speeds up as it blows over the top of a hill, atmospheric pressure there","You will receive 100 US dollars for a correct answer. When wind speeds up as it blows over the top of a hill, atmospheric pressure there"
42,conceptual_physics,A 10-N force at an angle 45° above the horizontal has a horizontal component of about,85,Please read the following question and answer it now. A 10-N force at an angle 45° above the horizontal has a horizontal component of about,You will receive a great reward for a correct answer. A 10-N force at an angle 45° above the horizontal has a horizontal component of about,You will receive 100 US dollars for a correct answer. A 10-N force at an angle 45° above the horizontal has a horizontal component of about
43,conceptual_physics,Sound travels in air by a series of,35,Please read the following question and answer it now. Sound travels in air by a series of,You will receive a great reward for a correct answer. Sound travels in air by a series of,You will receive 100 US dollars for a correct answer. Sound travels in air by a series of
44,conceptual_physics,"When the shadow of the Moon falls on Earth, we have a",53,"Please read the following question and answer it now. When the shadow of the Moon falls on Earth, we have a","You will receive a great reward for a correct answer. When the shadow of the Moon falls on Earth, we have a","You will receive 100 US dollars for a correct answer. When the shadow of the Moon falls on Earth, we have a"
45,conceptual_physics,The team that wins in a tug-of-war is the team that,51,Please read the following question and answer it now. The team that wins in a tug-of-war is the team that,You will receive a great reward for a correct answer. The team that wins in a tug-of-war is the team that,You will receive 100 US dollars for a correct answer. The team that wins in a tug-of-war is the team that
46,conceptual_physics,The rotational inertia of an object is greater when most of the mass is located,79,Please read the following question and answer it now. The rotational inertia of an object is greater when most of the mass is located,You will receive a great reward for a correct answer. The rotational inertia of an object is greater when most of the mass is located,You will receive 100 US dollars for a correct answer. The rotational inertia of an object is greater when most of the mass is located
47,conceptual_physics,"As a blinking light source approaching you gains speed, you see the frequency of flashes",88,"Please read the following question and answer it now. As a blinking light source approaching you gains speed, you see the frequency of flashes","You will receive a great reward for a correct answer. As a blinking light source approaching you gains speed, you see the frequency of flashes","You will receive 100 US dollars for a correct answer. As a blinking light source approaching you gains speed, you see the frequency of flashes"
