ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,high_school_geography,What is the most abundant fossil fuel?,38,Please read the following question and answer it now. What is the most abundant fossil fuel?,You will receive a great reward for a correct answer. What is the most abundant fossil fuel?,You will receive 100 US dollars for a correct answer. What is the most abundant fossil fuel?
2,high_school_geography,What is the most rapidly growing religion in the United States today?,69,Please read the following question and answer it now. What is the most rapidly growing religion in the United States today?,You will receive a great reward for a correct answer. What is the most rapidly growing religion in the United States today?,You will receive 100 US dollars for a correct answer. What is the most rapidly growing religion in the United States today?
3,high_school_geography,Which of the following factors has little or no impact on mortality rates in the developing countries?,102,Please read the following question and answer it now. Which of the following factors has little or no impact on mortality rates in the developing countries?,You will receive a great reward for a correct answer. Which of the following factors has little or no impact on mortality rates in the developing countries?,You will receive 100 US dollars for a correct answer. Which of the following factors has little or no impact on mortality rates in the developing countries?
4,high_school_geography,Which type of city model contains a distinct residential spine proceeding outward from center city along the main boulevard?,124,Please read the following question and answer it now. Which type of city model contains a distinct residential spine proceeding outward from center city along the main boulevard?,You will receive a great reward for a correct answer. Which type of city model contains a distinct residential spine proceeding outward from center city along the main boulevard?,You will receive 100 US dollars for a correct answer. Which type of city model contains a distinct residential spine proceeding outward from center city along the main boulevard?
5,high_school_geography,The theory that whoever controlled the landmass of Europe would rule the world is called the,92,Please read the following question and answer it now. The theory that whoever controlled the landmass of Europe would rule the world is called the,You will receive a great reward for a correct answer. The theory that whoever controlled the landmass of Europe would rule the world is called the,You will receive 100 US dollars for a correct answer. The theory that whoever controlled the landmass of Europe would rule the world is called the
6,high_school_geography,All of the following are non-basic jobs in the city EXCEPT,58,Please read the following question and answer it now. All of the following are non-basic jobs in the city EXCEPT,You will receive a great reward for a correct answer. All of the following are non-basic jobs in the city EXCEPT,You will receive 100 US dollars for a correct answer. All of the following are non-basic jobs in the city EXCEPT
7,high_school_geography,A city that is more than twice as large as the next largest city in a country is called a,89,Please read the following question and answer it now. A city that is more than twice as large as the next largest city in a country is called a,You will receive a great reward for a correct answer. A city that is more than twice as large as the next largest city in a country is called a,You will receive 100 US dollars for a correct answer. A city that is more than twice as large as the next largest city in a country is called a
8,high_school_geography,The European Union (EU) replaced which of the following organizations?,70,Please read the following question and answer it now. The European Union (EU) replaced which of the following organizations?,You will receive a great reward for a correct answer. The European Union (EU) replaced which of the following organizations?,You will receive 100 US dollars for a correct answer. The European Union (EU) replaced which of the following organizations?
9,high_school_geography,Which description best describes the urban hierarchy model in which the population of a city is inversely proportional to its rank in the hierarchy?,148,Please read the following question and answer it now. Which description best describes the urban hierarchy model in which the population of a city is inversely proportional to its rank in the hierarchy?,You will receive a great reward for a correct answer. Which description best describes the urban hierarchy model in which the population of a city is inversely proportional to its rank in the hierarchy?,You will receive 100 US dollars for a correct answer. Which description best describes the urban hierarchy model in which the population of a city is inversely proportional to its rank in the hierarchy?
10,high_school_geography,"The attempt by core countries to stimulate increased agricultural production in the periphery through use of technology, hybrid seed, and fertilizers is called the",163,"Please read the following question and answer it now. The attempt by core countries to stimulate increased agricultural production in the periphery through use of technology, hybrid seed, and fertilizers is called the","You will receive a great reward for a correct answer. The attempt by core countries to stimulate increased agricultural production in the periphery through use of technology, hybrid seed, and fertilizers is called the","You will receive 100 US dollars for a correct answer. The attempt by core countries to stimulate increased agricultural production in the periphery through use of technology, hybrid seed, and fertilizers is called the"
11,high_school_geography,"When we talk about diffusion of a cultural trait, what do we mean by ""hearth""?",78,"Please read the following question and answer it now. When we talk about diffusion of a cultural trait, what do we mean by ""hearth""?","You will receive a great reward for a correct answer. When we talk about diffusion of a cultural trait, what do we mean by ""hearth""?","You will receive 100 US dollars for a correct answer. When we talk about diffusion of a cultural trait, what do we mean by ""hearth""?"
12,high_school_geography,"What do the terms apartheid, ethnic cleansing, and integration all have in common?",82,"Please read the following question and answer it now. What do the terms apartheid, ethnic cleansing, and integration all have in common?","You will receive a great reward for a correct answer. What do the terms apartheid, ethnic cleansing, and integration all have in common?","You will receive 100 US dollars for a correct answer. What do the terms apartheid, ethnic cleansing, and integration all have in common?"
13,high_school_geography,An earlier boundary formed before meticulous geographic knowledge and mapping was available is known as,103,Please read the following question and answer it now. An earlier boundary formed before meticulous geographic knowledge and mapping was available is known as,You will receive a great reward for a correct answer. An earlier boundary formed before meticulous geographic knowledge and mapping was available is known as,You will receive 100 US dollars for a correct answer. An earlier boundary formed before meticulous geographic knowledge and mapping was available is known as
14,high_school_geography,Which theorist(s) tried to explain the prices of farm products as they relate to patterns of land use?,102,Please read the following question and answer it now. Which theorist(s) tried to explain the prices of farm products as they relate to patterns of land use?,You will receive a great reward for a correct answer. Which theorist(s) tried to explain the prices of farm products as they relate to patterns of land use?,You will receive 100 US dollars for a correct answer. Which theorist(s) tried to explain the prices of farm products as they relate to patterns of land use?
15,high_school_geography,A chief factor that contributed to the Second Agricultural Revolution was,73,Please read the following question and answer it now. A chief factor that contributed to the Second Agricultural Revolution was,You will receive a great reward for a correct answer. A chief factor that contributed to the Second Agricultural Revolution was,You will receive 100 US dollars for a correct answer. A chief factor that contributed to the Second Agricultural Revolution was
16,high_school_geography,Which continent has the highest total fertility rates?,54,Please read the following question and answer it now. Which continent has the highest total fertility rates?,You will receive a great reward for a correct answer. Which continent has the highest total fertility rates?,You will receive 100 US dollars for a correct answer. Which continent has the highest total fertility rates?
17,high_school_geography,The global lingua franca is,27,Please read the following question and answer it now. The global lingua franca is,You will receive a great reward for a correct answer. The global lingua franca is,You will receive 100 US dollars for a correct answer. The global lingua franca is
18,high_school_geography,"If you wanted to find the global distribution of coal, you would use a",70,"Please read the following question and answer it now. If you wanted to find the global distribution of coal, you would use a","You will receive a great reward for a correct answer. If you wanted to find the global distribution of coal, you would use a","You will receive 100 US dollars for a correct answer. If you wanted to find the global distribution of coal, you would use a"
19,high_school_geography,Which of the following is NOT an example of syncretism?,55,Please read the following question and answer it now. Which of the following is NOT an example of syncretism?,You will receive a great reward for a correct answer. Which of the following is NOT an example of syncretism?,You will receive 100 US dollars for a correct answer. Which of the following is NOT an example of syncretism?
20,high_school_geography,The key factor Thomas Malthus failed to recognize in his population theory was,78,Please read the following question and answer it now. The key factor Thomas Malthus failed to recognize in his population theory was,You will receive a great reward for a correct answer. The key factor Thomas Malthus failed to recognize in his population theory was,You will receive 100 US dollars for a correct answer. The key factor Thomas Malthus failed to recognize in his population theory was
21,high_school_geography,The use and spread of English in nineteenth-century India is an example of what type of diffusion?,98,Please read the following question and answer it now. The use and spread of English in nineteenth-century India is an example of what type of diffusion?,You will receive a great reward for a correct answer. The use and spread of English in nineteenth-century India is an example of what type of diffusion?,You will receive 100 US dollars for a correct answer. The use and spread of English in nineteenth-century India is an example of what type of diffusion?
22,high_school_geography,The voluntary association of three or more countries willing to give up some measure of sovereignty is called,109,Please read the following question and answer it now. The voluntary association of three or more countries willing to give up some measure of sovereignty is called,You will receive a great reward for a correct answer. The voluntary association of three or more countries willing to give up some measure of sovereignty is called,You will receive 100 US dollars for a correct answer. The voluntary association of three or more countries willing to give up some measure of sovereignty is called
23,high_school_geography,"The way of life based on breeding and herding of animals that are used as a source of food, shelter, and clothing is called",123,"Please read the following question and answer it now. The way of life based on breeding and herding of animals that are used as a source of food, shelter, and clothing is called","You will receive a great reward for a correct answer. The way of life based on breeding and herding of animals that are used as a source of food, shelter, and clothing is called","You will receive 100 US dollars for a correct answer. The way of life based on breeding and herding of animals that are used as a source of food, shelter, and clothing is called"
24,high_school_geography,The process of devolution involves,34,Please read the following question and answer it now. The process of devolution involves,You will receive a great reward for a correct answer. The process of devolution involves,You will receive 100 US dollars for a correct answer. The process of devolution involves
