ID,Subject,Question_Base,Q_Length,Neutral_Prompt,Reward_Prompt,Money_Prompt
1,electrical_engineering,The concept of V/f control of inverters driving induction motors resuls in,74,Please read the following question and answer it now. The concept of V/f control of inverters driving induction motors resuls in,You will receive a great reward for a correct answer. The concept of V/f control of inverters driving induction motors resuls in,You will receive 100 US dollars for a correct answer. The concept of V/f control of inverters driving induction motors resuls in
2,electrical_engineering,Which of the following is a variable displacement transducer?,61,Please read the following question and answer it now. Which of the following is a variable displacement transducer?,You will receive a great reward for a correct answer. Which of the following is a variable displacement transducer?,You will receive 100 US dollars for a correct answer. Which of the following is a variable displacement transducer?
3,electrical_engineering,"Length of the cable is doubled, its capacitance C will be",57,"Please read the following question and answer it now. Length of the cable is doubled, its capacitance C will be","You will receive a great reward for a correct answer. Length of the cable is doubled, its capacitance C will be","You will receive 100 US dollars for a correct answer. Length of the cable is doubled, its capacitance C will be"
4,electrical_engineering,In binary number system the first digit (bit) from right to left is called as,77,Please read the following question and answer it now. In binary number system the first digit (bit) from right to left is called as,You will receive a great reward for a correct answer. In binary number system the first digit (bit) from right to left is called as,You will receive 100 US dollars for a correct answer. In binary number system the first digit (bit) from right to left is called as
5,electrical_engineering,Magnetic flux has the unit of,29,Please read the following question and answer it now. Magnetic flux has the unit of,You will receive a great reward for a correct answer. Magnetic flux has the unit of,You will receive 100 US dollars for a correct answer. Magnetic flux has the unit of
6,electrical_engineering,A combinational PLD with a fixed AND array and a programmable OR array is called a,82,Please read the following question and answer it now. A combinational PLD with a fixed AND array and a programmable OR array is called a,You will receive a great reward for a correct answer. A combinational PLD with a fixed AND array and a programmable OR array is called a,You will receive 100 US dollars for a correct answer. A combinational PLD with a fixed AND array and a programmable OR array is called a
7,electrical_engineering,The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,97,Please read the following question and answer it now. The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,You will receive a great reward for a correct answer. The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is,You will receive 100 US dollars for a correct answer. The solid angle subtended by an area of 2400 cm^2 on the surface of a sphere of diameter 1.2 m is
8,electrical_engineering,Low frequency supply is necessary for direct core type induction furnaces because,81,Please read the following question and answer it now. Low frequency supply is necessary for direct core type induction furnaces because,You will receive a great reward for a correct answer. Low frequency supply is necessary for direct core type induction furnaces because,You will receive 100 US dollars for a correct answer. Low frequency supply is necessary for direct core type induction furnaces because
9,electrical_engineering,Which of the following oscillators are used for low frequency (LF) applications,79,Please read the following question and answer it now. Which of the following oscillators are used for low frequency (LF) applications,You will receive a great reward for a correct answer. Which of the following oscillators are used for low frequency (LF) applications,You will receive 100 US dollars for a correct answer. Which of the following oscillators are used for low frequency (LF) applications
10,electrical_engineering,The number of output pins in 8085 microprocessors are,53,Please read the following question and answer it now. The number of output pins in 8085 microprocessors are,You will receive a great reward for a correct answer. The number of output pins in 8085 microprocessors are,You will receive 100 US dollars for a correct answer. The number of output pins in 8085 microprocessors are
11,electrical_engineering,Which of these sets of logic gates are designated as universal gates?,69,Please read the following question and answer it now. Which of these sets of logic gates are designated as universal gates?,You will receive a great reward for a correct answer. Which of these sets of logic gates are designated as universal gates?,You will receive 100 US dollars for a correct answer. Which of these sets of logic gates are designated as universal gates?
12,electrical_engineering,Relative error is same as,25,Please read the following question and answer it now. Relative error is same as,You will receive a great reward for a correct answer. Relative error is same as,You will receive 100 US dollars for a correct answer. Relative error is same as
13,electrical_engineering,Power dissipation in ideal inductor is,38,Please read the following question and answer it now. Power dissipation in ideal inductor is,You will receive a great reward for a correct answer. Power dissipation in ideal inductor is,You will receive 100 US dollars for a correct answer. Power dissipation in ideal inductor is
14,electrical_engineering,Speed control by variation of field flux results in,51,Please read the following question and answer it now. Speed control by variation of field flux results in,You will receive a great reward for a correct answer. Speed control by variation of field flux results in,You will receive 100 US dollars for a correct answer. Speed control by variation of field flux results in
15,electrical_engineering,Inintel 8085A microprocessor ALE signal is made high to,55,Please read the following question and answer it now. Inintel 8085A microprocessor ALE signal is made high to,You will receive a great reward for a correct answer. Inintel 8085A microprocessor ALE signal is made high to,You will receive 100 US dollars for a correct answer. Inintel 8085A microprocessor ALE signal is made high to
16,electrical_engineering,Speed of data transmission in 4-G network of telecom is,55,Please read the following question and answer it now. Speed of data transmission in 4-G network of telecom is,You will receive a great reward for a correct answer. Speed of data transmission in 4-G network of telecom is,You will receive 100 US dollars for a correct answer. Speed of data transmission in 4-G network of telecom is
17,electrical_engineering,"To obtain a high value of capacitance, the permittivity of dielectric medium should be",86,"Please read the following question and answer it now. To obtain a high value of capacitance, the permittivity of dielectric medium should be","You will receive a great reward for a correct answer. To obtain a high value of capacitance, the permittivity of dielectric medium should be","You will receive 100 US dollars for a correct answer. To obtain a high value of capacitance, the permittivity of dielectric medium should be"
18,electrical_engineering,Which of the following are the passive elements?,48,Please read the following question and answer it now. Which of the following are the passive elements?,You will receive a great reward for a correct answer. Which of the following are the passive elements?,You will receive 100 US dollars for a correct answer. Which of the following are the passive elements?
19,electrical_engineering,"According to the Bohr model, an electron gains or losses energy only by",71,"Please read the following question and answer it now. According to the Bohr model, an electron gains or losses energy only by","You will receive a great reward for a correct answer. According to the Bohr model, an electron gains or losses energy only by","You will receive 100 US dollars for a correct answer. According to the Bohr model, an electron gains or losses energy only by"
20,electrical_engineering,"Poles and zeros are arranged alternatively on negative real axis, then type of network is/are",93,"Please read the following question and answer it now. Poles and zeros are arranged alternatively on negative real axis, then type of network is/are","You will receive a great reward for a correct answer. Poles and zeros are arranged alternatively on negative real axis, then type of network is/are","You will receive 100 US dollars for a correct answer. Poles and zeros are arranged alternatively on negative real axis, then type of network is/are"
21,electrical_engineering,Piezoelectric effect is carried out in,38,Please read the following question and answer it now. Piezoelectric effect is carried out in,You will receive a great reward for a correct answer. Piezoelectric effect is carried out in,You will receive 100 US dollars for a correct answer. Piezoelectric effect is carried out in
22,electrical_engineering,In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,132,Please read the following question and answer it now. In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,You will receive a great reward for a correct answer. In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is,You will receive 100 US dollars for a correct answer. In two wattmeter method of power measurement if the total power is measured by one wattmeter only then power factor of the system is
23,electrical_engineering,"The voltage induced in an inductor is represented as,",53,"Please read the following question and answer it now. The voltage induced in an inductor is represented as,","You will receive a great reward for a correct answer. The voltage induced in an inductor is represented as,","You will receive 100 US dollars for a correct answer. The voltage induced in an inductor is represented as,"
24,electrical_engineering,Which system is also known as automatic control system?,55,Please read the following question and answer it now. Which system is also known as automatic control system?,You will receive a great reward for a correct answer. Which system is also known as automatic control system?,You will receive 100 US dollars for a correct answer. Which system is also known as automatic control system?
25,electrical_engineering,The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,91,Please read the following question and answer it now. The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,You will receive a great reward for a correct answer. The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is,You will receive 100 US dollars for a correct answer. The illumination at a point 5 meters below a lamp in 6 lux. The candle power of the lamp is
26,electrical_engineering,A D-flip-flop is said to be transparent when,44,Please read the following question and answer it now. A D-flip-flop is said to be transparent when,You will receive a great reward for a correct answer. A D-flip-flop is said to be transparent when,You will receive 100 US dollars for a correct answer. A D-flip-flop is said to be transparent when
27,electrical_engineering,The supply frequency usually employed for high frequency eddy current heating is,80,Please read the following question and answer it now. The supply frequency usually employed for high frequency eddy current heating is,You will receive a great reward for a correct answer. The supply frequency usually employed for high frequency eddy current heating is,You will receive 100 US dollars for a correct answer. The supply frequency usually employed for high frequency eddy current heating is
28,electrical_engineering,An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,102,Please read the following question and answer it now. An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,You will receive a great reward for a correct answer. An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be,You will receive 100 US dollars for a correct answer. An SCR has half cycle surge current rating of 3000 A for 50 Hz supply. One cycle surge current will be
29,electrical_engineering,For a dc machine shunt resistance and armature resistance values are,68,Please read the following question and answer it now. For a dc machine shunt resistance and armature resistance values are,You will receive a great reward for a correct answer. For a dc machine shunt resistance and armature resistance values are,You will receive 100 US dollars for a correct answer. For a dc machine shunt resistance and armature resistance values are
30,electrical_engineering,"The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between",187,"Please read the following question and answer it now. The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between","You will receive a great reward for a correct answer. The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between","You will receive 100 US dollars for a correct answer. The length of bus cycle in 8086/8088 is four clock cycles, T1, T2, T3, T4 and an indeterminate number of wait state clock cycles denoted by Tw. The wait states are always inserted between"
31,electrical_engineering,Commutator in DC generator is used for,38,Please read the following question and answer it now. Commutator in DC generator is used for,You will receive a great reward for a correct answer. Commutator in DC generator is used for,You will receive 100 US dollars for a correct answer. Commutator in DC generator is used for
32,electrical_engineering,"Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is",129,"Please read the following question and answer it now. Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is","You will receive a great reward for a correct answer. Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is","You will receive 100 US dollars for a correct answer. Lowest critical frequency is due to pole and it may be present at the origin or nearer to the origin, then the type of network is"
33,electrical_engineering,Colpitts oscillator is also called as,37,Please read the following question and answer it now. Colpitts oscillator is also called as,You will receive a great reward for a correct answer. Colpitts oscillator is also called as,You will receive 100 US dollars for a correct answer. Colpitts oscillator is also called as
34,electrical_engineering,In 8085 name/names of the 16 bit registers is/are,49,Please read the following question and answer it now. In 8085 name/names of the 16 bit registers is/are,You will receive a great reward for a correct answer. In 8085 name/names of the 16 bit registers is/are,You will receive 100 US dollars for a correct answer. In 8085 name/names of the 16 bit registers is/are
35,electrical_engineering,FM stands for,13,Please read the following question and answer it now. FM stands for,You will receive a great reward for a correct answer. FM stands for,You will receive 100 US dollars for a correct answer. FM stands for
